ts,value,counter_name,t_s
1284790610111,73256064.0,Vertex Memory Read (Bytes/Second),0.01031547
1284790610528,4226311.5,SP Memory Read (Bytes/Second),0.010315887
1284790611048,0.0,Avg Bytes / Fragment,0.010316407
1284790611517,6.027771949768066,Avg Bytes / Vertex,0.010316876
1284790611934,305.7227478027344,Preemptions / second,0.010317293
1284790612403,0.6312772631645203,Avg Preemption Delay,0.010317762
1284790612819,545000000.0,GPU Frequency,0.010318178
1284791978132,544657664.0,Clocks / Second,0.011683491
1284791982299,1.9831006526947021,GPU % Bus Busy,0.011687658
1284791983132,0.016058877110481262,% Vertex Fetch Stall,0.011688491
1284791983913,0.0,% Texture Fetch Stall,0.011689272
1284791984799,0.0,L1 Texture Cache Miss Per Pixel,0.011690158
1284791985476,0.0,% Texture L2 Miss,0.011690835
1284791985892,0.0,% Stalled on System Memory,0.011691251
1284791986361,44236.6328125,Pre-clipped Polygons/Second,0.01169172
1284791986778,0.0,% Prims Trivially Rejected,0.011692137
1284791987247,0.0,% Prims Clipped,0.011692606
1284791987663,1.7941176891326904,Average Vertices / Polygon,0.011693022
1284791988080,76763.5703125,Reused Vertices / Second,0.011693439
1284791988601,318.5555419921875,Average Polygon Area,0.01169396
1284791989017,5.529806137084961,% Shaders Busy,0.011694376
1284791989434,79365.7265625,Vertices Shaded / Second,0.011694793
1284791990007,7460378.0,Fragments Shaded / Second,0.011695366
1284791990476,5834031.5,Vertex Instructions / Second,0.011695835
1284791990892,563382144.0,Fragment Instructions / Second,0.011696251
1284791991257,535903392.0,Fragment ALU Instructions / Sec (Full),0.011696616
1284791991674,0.0,Fragment ALU Instructions / Sec (Half),0.011697033
1284791992194,27478756.0,Fragment EFU Instructions / Second,0.011697553
1284791992611,0.0,Textures / Vertex,0.01169797
1284791992976,0.0,Textures / Fragment,0.011698335
1284791993392,73.50819396972656,ALU / Vertex,0.011698751
1284791994174,43.66963577270508,ALU / Fragment,0.011699533
1284791994694,2.2391858100891113,EFU / Fragment,0.011700053
1284791995163,0.0,EFU / Vertex,0.011700522
1284791995684,90.4343032836914,% Time Shading Fragments,0.011701043
1284791996205,9.565695762634277,% Time Shading Vertices,0.011701564
1284791996674,0.0,% Time Compute,0.011702033
1284791997038,26.16794776916504,% Shader ALU Capacity Utilized,0.011702397
1284791997507,30.214786529541016,% Time ALUs Working,0.011702866
1284791998028,10.940390586853027,% Time EFUs Working,0.011703387
1284791998497,0.0,% Nearest Filtered,0.011703856
1284791998861,0.0,% Linear Filtered,0.01170422
1284791999278,0.0,% Anisotropic Filtered,0.011704637
1284791999747,0.0,% Non-Base Level Textures,0.011705106
1284792000215,141182512.0,Read Total (Bytes/sec),0.011705574
1284792000632,100464000.0,Write Total (Bytes/sec),0.011705991
1284792001049,0.0,Texture Memory Read BW (Bytes/Second),0.011706408
1284792001517,41634.48046875,Vertex Memory Read (Bytes/Second),0.011706876
1284792001934,0.0,SP Memory Read (Bytes/Second),0.011707293
1284792002403,0.0,Avg Bytes / Fragment,0.011707762
1284792002819,0.5245901346206665,Avg Bytes / Vertex,0.011708178
1284792003288,0.0,Preemptions / second,0.011708647
1284792003757,0.0,Avg Preemption Delay,0.011709116
1284792004226,545000000.0,GPU Frequency,0.011709585
1284793377299,544793536.0,Clocks / Second,0.013082658
1284793379903,100.0,GPU % Bus Busy,0.013085262
1284793380788,0.0,% Vertex Fetch Stall,0.013086147
1284793381622,0.0,% Texture Fetch Stall,0.013086981
1284793382351,0.0,L1 Texture Cache Miss Per Pixel,0.01308771
1284793382820,0.0,% Texture L2 Miss,0.013088179
1284793383236,0.0,% Stalled on System Memory,0.013088595
1284793383653,0.0,Pre-clipped Polygons/Second,0.013089012
1284793384070,0.0,% Prims Trivially Rejected,0.013089429
1284793384538,0.0,% Prims Clipped,0.013089897
1284793384955,0.0,Average Vertices / Polygon,0.013090314
1284793385372,0.0,Reused Vertices / Second,0.013090731
1284793385788,0.0,Average Polygon Area,0.013091147
1284793386205,0.0,% Shaders Busy,0.013091564
1284793386570,0.0,Vertices Shaded / Second,0.013091929
1284793387038,0.0,Fragments Shaded / Second,0.013092397
1284793387455,0.0,Vertex Instructions / Second,0.013092814
1284793387820,0.0,Fragment Instructions / Second,0.013093179
1284793388236,0.0,Fragment ALU Instructions / Sec (Full),0.013093595
1284793388653,0.0,Fragment ALU Instructions / Sec (Half),0.013094012
1284793389070,0.0,Fragment EFU Instructions / Second,0.013094429
1284793389486,0.0,Textures / Vertex,0.013094845
1284793389903,0.0,Textures / Fragment,0.013095262
1284793390268,0.0,ALU / Vertex,0.013095627
1284793390684,0.0,ALU / Fragment,0.013096043
1284793391101,0.0,EFU / Fragment,0.01309646
1284793391674,0.0,EFU / Vertex,0.013097033
1284793392143,0.0,% Time Shading Fragments,0.013097502
1284793392611,0.0,% Time Shading Vertices,0.01309797
1284793393028,0.0,% Time Compute,0.013098387
1284793393445,0.0,% Shader ALU Capacity Utilized,0.013098804
1284793393809,0.0,% Time ALUs Working,0.013099168
1284793394278,0.0,% Time EFUs Working,0.013099637
1284793394695,0.0,% Nearest Filtered,0.013100054
1284793395059,0.0,% Linear Filtered,0.013100418
1284793395476,0.0,% Anisotropic Filtered,0.013100835
1284793395893,0.0,% Non-Base Level Textures,0.013101252
1284793396309,0.0,Read Total (Bytes/sec),0.013101668
1284793396726,165606.46875,Write Total (Bytes/sec),0.013102085
1284793397143,0.0,Texture Memory Read BW (Bytes/Second),0.013102502
1284793397559,0.0,Vertex Memory Read (Bytes/Second),0.013102918
1284793397976,0.0,SP Memory Read (Bytes/Second),0.013103335
1284793398497,0.0,Avg Bytes / Fragment,0.013103856
1284793398861,0.0,Avg Bytes / Vertex,0.01310422
1284793399330,0.0,Preemptions / second,0.013104689
1284793399799,0.0,Avg Preemption Delay,0.013105158
1284793400268,545000000.0,GPU Frequency,0.013105627
1284794684434,544997312.0,Clocks / Second,0.014389793
1284794686309,100.0,GPU % Bus Busy,0.014391668
