ts,value,counter_name,t_s
182535934777819,0.0,% Prims Trivially Rejected,0.010384741
182535934778287,0.0,% Prims Clipped,0.010385209
182535934778912,0.0,Average Vertices / Polygon,0.010385834
182535934779485,0.0,Reused Vertices / Second,0.010386407
182535934779954,0.0,Average Polygon Area,0.010386876
182535934780423,0.0,% Shaders Busy,0.010387345
182535934780892,0.0,Vertices Shaded / Second,0.010387814
182535934781308,0.0,Fragments Shaded / Second,0.01038823
182535934781933,0.0,Vertex Instructions / Second,0.010388855
182535934782402,0.0,Fragment Instructions / Second,0.010389324
182535934782871,0.0,Fragment ALU Instructions / Sec (Full),0.010389793
182535934783287,0.0,Fragment ALU Instructions / Sec (Half),0.010390209
182535934783704,0.0,Fragment EFU Instructions / Second,0.010390626
182535934784121,0.0,Textures / Vertex,0.010391043
182535934784537,-1.0,Textures / Fragment,0.010391459
182535934784954,0.0,ALU / Vertex,0.010391876
182535934785631,0.0,ALU / Fragment,0.010392553
182535934786100,0.0,EFU / Fragment,0.010393022
182535934786673,0.0,EFU / Vertex,0.010393595
182535934787142,0.0,% Time Shading Fragments,0.010394064
182535934787662,0.0,% Time Shading Vertices,0.010394584
182535934788079,0.0,% Time Compute,0.010395001
182535934788548,0.0,% Shader ALU Capacity Utilized,0.01039547
182535934789017,0.0,% Time ALUs Working,0.010395939
182535934789485,0.0,% Time EFUs Working,0.010396407
182535934790006,0.0,% Nearest Filtered,0.010396928
182535934790423,0.0,% Linear Filtered,0.010397345
182535934790944,0.0,% Anisotropic Filtered,0.010397866
182535934791412,0.0,% Non-Base Level Textures,0.010398334
182535934791881,0.0,Read Total (Bytes/sec),0.010398803
182535934792350,165135.921875,Write Total (Bytes/sec),0.010399272
182535934792819,0.0,Texture Memory Read BW (Bytes/Second),0.010399741
182535934793287,0.0,Vertex Memory Read (Bytes/Second),0.010400209
182535934793756,0.0,SP Memory Read (Bytes/Second),0.010400678
182535934794225,0.0,Avg Bytes / Fragment,0.010401147
182535934794694,0.0,Avg Bytes / Vertex,0.010401616
182535934795215,0.0,Preemptions / second,0.010402137
182535934795631,0.0,Avg Preemption Delay,0.010402553
182535934796100,545000000.0,GPU Frequency,0.010403022
182535936277611,545001984.0,Clocks / Second,0.011884533
182535936282402,29.474699020385742,GPU % Bus Busy,0.011889324
182535936282975,0.46618911623954773,% Vertex Fetch Stall,0.011889897
182535936283444,27.60047721862793,% Texture Fetch Stall,0.011890366
182535936284017,0.29739996790885925,L1 Texture Cache Miss Per Pixel,0.011890939
182535936284433,22.76267433166504,% Texture L2 Miss,0.011891355
182535936284850,0.06611556559801102,% Stalled on System Memory,0.011891772
182535936285319,20600856.0,Pre-clipped Polygons/Second,0.011892241
182535936285736,51.159183502197266,% Prims Trivially Rejected,0.011892658
182535936286152,2.1438660621643066,% Prims Clipped,0.011893074
182535936286829,1.024263858795166,Average Vertices / Polygon,0.011893751
182535936287402,40742940.0,Reused Vertices / Second,0.011894324
182535936287767,308.1575927734375,Average Polygon Area,0.011894689
182535936288236,0.0,% Shaders Busy,0.011895158
182535936288704,21100714.0,Vertices Shaded / Second,0.011895626
182535936289121,3057310208.0,Fragments Shaded / Second,0.011896043
182535936289746,3121015808.0,Vertex Instructions / Second,0.011896668
182535936290163,184745672704.0,Fragment Instructions / Second,0.011897085
182535936290579,94211579904.0,Fragment ALU Instructions / Sec (Full),0.011897501
182535936290996,159051530240.0,Fragment ALU Instructions / Sec (Half),0.011897918
182535936291465,11008319488.0,Fragment EFU Instructions / Second,0.011898387
182535936291881,0.7132697105407715,Textures / Vertex,0.011898803
182535936292298,-1.0,Textures / Fragment,0.01189922
182535936292715,142.15982055664062,ALU / Vertex,0.011899637
182535936293340,49.41102981567383,ALU / Fragment,0.011900262
182535936293704,3.1307740211486816,EFU / Fragment,0.011900626
182535936294329,5.750615119934082,EFU / Vertex,0.011901251
182535936294798,0.0,% Time Shading Fragments,0.01190172
182535936295267,0.0,% Time Shading Vertices,0.011902189
182535936295683,0.0,% Time Compute,0.011902605
182535936296100,0.0,% Shader ALU Capacity Utilized,0.011903022
182535936296517,0.0,% Time ALUs Working,0.011903439
182535936296986,0.0,% Time EFUs Working,0.011903908
182535936297454,0.0,% Nearest Filtered,0.011904376
182535936297871,0.0,% Linear Filtered,0.011904793
182535936298288,0.0,% Anisotropic Filtered,0.01190521
182535936298704,0.0,% Non-Base Level Textures,0.011905626
182535936299173,1704591104.0,Read Total (Bytes/sec),0.011906095
182535936299642,2267060736.0,Write Total (Bytes/sec),0.011906564
182535936300058,1427044736.0,Texture Memory Read BW (Bytes/Second),0.01190698
182535936300527,117153784.0,Vertex Memory Read (Bytes/Second),0.011907449
182535936300892,3615406.5,SP Memory Read (Bytes/Second),0.011907814
182535936301361,0.4423315227031708,Avg Bytes / Fragment,0.011908283
182535936301829,5.5521240234375,Avg Bytes / Vertex,0.011908751
182535936302350,0.0,Preemptions / second,0.011909272
182535936302819,0.0,Avg Preemption Delay,0.011909741
182535936303288,545000000.0,GPU Frequency,0.01191021
182535937718444,545044672.0,Clocks / Second,0.013325366
182535937727559,23.783748626708984,GPU % Bus Busy,0.013334481
