Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
18.08,24.88605117797852,34.24266052246094,1.7949163913726809,2.978549003601074,135.86473083496094,133875417088.0,692536896.0,-1.0,641995520.0,1180325.25,0.0090239336714148,387.0,41.0,11671.0,1.0,26.641281127929688,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
18.18,25.136388778686523,33.404991149902344,1.794424057006836,2.873978614807129,135.86473083496094,133638823936.0,692045760.0,-1.0,640860928.0,1178597.125,0.0090239336714148,387.0,41.0,11671.0,1.0,26.641281127929688,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
18.28,25.037111282348636,34.23808670043945,1.7869523763656616,2.9470131397247314,135.86473083496094,133805752320.0,692176512.0,-1.0,641661440.0,1179711.125,0.0090239336714148,387.0,41.0,11671.0,1.0,26.641281127929688,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
18.38,25.364971160888672,33.38604736328125,1.7853288650512695,2.8397862911224365,135.86473083496094,133906735104.0,693433152.0,-1.0,642145728.0,1180959.875,0.0090239336714148,387.0,41.0,11671.0,1.0,26.641281127929688,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
18.48,21.916318893432617,32.01471328735352,1.943852424621582,1.3178107738494873,134.43331909179688,147606929408.0,1019088128.0,-1.0,712873728.0,3183003.25,0.0090239336714148,387.0,41.0,11671.0,1.0,26.641281127929688,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
18.55,21.916318893432617,32.01471328735352,1.943852424621582,1.3178107738494873,134.43331909179688,147606929408.0,1019088128.0,-1.0,712873728.0,3183003.25,0.0090239336714148,263.0,48.0,7855.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
18.58,23.262601852416992,33.480037689208984,1.8664100170135496,2.0654101371765137,125.06016540527344,140766298112.0,855605120.0,-1.0,677560128.0,2181380.0,0.0090239336714148,263.0,48.0,7855.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
18.68,25.392990112304688,33.38924026489258,1.7785648107528689,2.877643585205078,125.06016540527344,133860147200.0,693191872.0,-1.0,641922304.0,1180549.0,0.0090239336714148,263.0,48.0,7855.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
18.77,25.392990112304688,33.38924026489258,1.7785648107528689,2.877643585205078,125.06016540527344,133860147200.0,693191872.0,-1.0,641922304.0,1180549.0,0.0090239336714148,105.0,2.0,6330.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
18.78,24.501155853271484,33.85698318481445,1.823836088180542,2.436932325363159,0.7390362024307251,137332654080.0,774109888.0,-1.0,659810112.0,1679024.875,0.0090239336714148,105.0,2.0,6330.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
18.88,20.217357635498047,30.790912628173828,2.0727875232696533,0.4392611086368561,59.85346221923828,162111356928.0,1349250432.0,-1.0,792836928.0,5299444.0,0.0090239336714148,105.0,2.0,6330.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
18.98,20.199460983276367,29.81572151184082,2.0933218002319336,0.2325509190559387,59.99750900268555,164744085504.0,1426153088.0,-1.0,801229376.0,5675225.0,0.0090239336714148,105.0,2.0,6330.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
19.01,20.199460983276367,29.81572151184082,2.0933218002319336,0.2325509190559387,59.99750900268555,164744085504.0,1426153088.0,-1.0,801229376.0,5675225.0,0.0090239336714148,387.0,41.0,11671.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
19.08,20.29821014404297,30.27800941467285,2.0915887355804443,0.2553177773952484,76.75772857666016,164720836608.0,1425371008.0,-1.0,801211264.0,5672759.5,0.0090239336714148,387.0,41.0,11671.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
19.18,20.19289207458496,29.625640869140625,2.0914711952209477,0.2549924254417419,58.21329879760742,164745854976.0,1426200192.0,-1.0,801357568.0,5676922.5,0.0090239336714148,387.0,41.0,11671.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
19.28,20.10870361328125,30.258760452270508,2.089249849319458,0.2476037889719009,66.38573455810547,164370939904.0,1422176896.0,-1.0,799469184.0,5662282.5,0.0090239336714148,387.0,41.0,11671.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
19.38,20.246950149536133,29.56964111328125,2.086058616638184,0.2263417243957519,72.53269958496094,170163240960.0,1473795584.0,-1.0,825330432.0,5831065.5,0.0090239336714148,387.0,41.0,11671.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
19.48,19.532848358154297,29.602182388305664,2.1194419860839844,0.2352709621191024,77.41925048828125,164881039360.0,1426852864.0,-1.0,813821120.0,5879294.5,0.0090239336714148,387.0,41.0,11671.0,1.0,24.751583099365234,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
19.55,19.532848358154297,29.602182388305664,2.1194419860839844,0.2352709621191024,77.41925048828125,164881039360.0,1426852864.0,-1.0,813821120.0,5879294.5,20.789949417114254,263.0,48.0,7855.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
19.59,19.673866271972656,30.26707649230957,2.079177141189575,0.2659351527690887,78.59501647949219,165020680192.0,1427003648.0,-1.0,799450688.0,5616539.5,20.789949417114254,263.0,48.0,7855.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
19.69,20.184595108032227,29.7341365814209,2.072661161422729,0.2340352982282638,117.9140853881836,171742248960.0,1486546432.0,-1.0,829889152.0,5856871.5,20.789949417114254,263.0,48.0,7855.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
19.77,20.184595108032227,29.7341365814209,2.072661161422729,0.2340352982282638,117.9140853881836,171742248960.0,1486546432.0,-1.0,829889152.0,5856871.5,0.0928255319595336,105.0,2.0,6330.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
19.79,20.285675048828125,30.27725982666016,2.0867297649383545,0.2085095643997192,124.48937225341795,164741873664.0,1425324416.0,-1.0,801268992.0,5677800.5,0.0928255319595336,105.0,2.0,6330.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
19.89,22.796424865722656,31.629058837890625,1.9372693300247192,1.2120048999786377,98.47712707519533,147647741952.0,1037718720.0,-1.0,706679424.0,3169806.5,0.0928255319595336,105.0,2.0,6330.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
19.99,25.401365280151367,33.391239166259766,1.7847360372543335,2.84024977684021,98.47712707519533,133890351104.0,693348224.0,-1.0,642067136.0,1180815.375,0.0928255319595336,105.0,2.0,6330.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,20.0,3.423633575439453
20.01,25.401365280151367,33.391239166259766,1.7847360372543335,2.84024977684021,98.47712707519533,133890351104.0,693348224.0,-1.0,642067136.0,1180815.375,0.0090239336714148,387.0,41.0,11671.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
20.09,25.11334228515625,34.18499755859375,1.8110443353652956,2.9933435916900635,98.47712707519533,136523087872.0,706202880.0,-1.0,663139328.0,1219077.625,0.0090239336714148,387.0,41.0,11671.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
20.19,25.39155578613281,33.347625732421875,1.7746829986572266,2.886594772338867,98.47712707519533,135615176704.0,702252800.0,-1.0,641905344.0,1180697.0,0.0090239336714148,387.0,41.0,11671.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
20.29,25.160139083862305,34.18381118774414,1.7815284729003906,2.9793243408203125,98.47712707519533,133837873152.0,692342656.0,-1.0,641815488.0,1179994.25,0.0090239336714148,387.0,41.0,11671.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
20.39,25.385692596435547,33.36251449584961,1.7812318801879885,2.868774890899658,98.47712707519533,133896667136.0,693380992.0,-1.0,642097408.0,1180871.125,0.0090239336714148,387.0,41.0,11671.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
20.49,25.29760360717773,33.304256439208984,1.7870590686798096,2.9524197578430176,98.47712707519533,133881806848.0,693304000.0,-1.0,642026176.0,1180740.125,0.0090239336714148,387.0,41.0,11671.0,1.0,22.48258781433105,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
20.55,25.29760360717773,33.304256439208984,1.7870590686798096,2.9524197578430176,98.47712707519533,133881806848.0,693304000.0,-1.0,642026176.0,1180740.125,0.0090239336714148,263.0,48.0,7855.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,13.0,3.423633575439453
20.59,25.13096046447754,34.145694732666016,1.7813526391983032,3.016252279281616,98.47712707519533,133843419136.0,692371328.0,-1.0,641842112.0,1180043.25,0.0090239336714148,263.0,48.0,7855.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,13.0,3.423633575439453
20.69,20.705955505371094,31.540117263793945,2.0386974811553955,0.6151078343391418,68.93190002441406,158485790720.0,1294060032.0,-1.0,774913728.0,4807216.0,0.0090239336714148,263.0,48.0,7855.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,13.0,3.423633575439453
20.77,20.705955505371094,31.540117263793945,2.0386974811553955,0.6151078343391418,68.93190002441406,158485790720.0,1294060032.0,-1.0,774913728.0,4807216.0,0.0090239336714148,105.0,2.0,6330.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,13.0,3.423633575439453
20.79,20.346179962158203,30.25345802307129,2.090200901031494,0.2540327608585357,78.18939208984375,164876828672.0,1426130816.0,-1.0,802583808.0,5691662.0,0.0090239336714148,105.0,2.0,6330.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,13.0,3.423633575439453
20.89,20.63926124572754,29.59710693359375,2.094932794570923,0.2105010896921157,86.52865600585938,164719017984.0,1425567232.0,-1.0,801828608.0,5684686.0,0.0090239336714148,105.0,2.0,6330.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,13.0,3.423633575439453
20.99,20.35581970214844,29.56552505493164,2.0899887084960938,0.2184275686740875,89.75297546386719,164331159552.0,1422253056.0,-1.0,799649472.0,5670303.0,0.0090239336714148,105.0,2.0,6330.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,13.0,3.423633575439453
21.01,20.35581970214844,29.56552505493164,2.0899887084960938,0.2184275686740875,89.75297546386719,164331159552.0,1422253056.0,-1.0,799649472.0,5670303.0,0.0090239336714148,387.0,41.0,11671.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
21.09,20.096466064453125,30.251638412475582,2.0891263484954834,0.2784298956394195,95.26329040527344,164845207552.0,1426021632.0,-1.0,801948224.0,5685779.5,0.0090239336714148,387.0,41.0,11671.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
21.19,21.27030372619629,31.04351043701172,2.0273239612579346,0.6042046546936035,94.87725067138672,157138649088.0,1258997120.0,-1.0,756940096.0,4558446.5,0.0090239336714148,387.0,41.0,11671.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
21.29,25.07596206665039,34.244632720947266,1.783871293067932,2.94367790222168,94.87725067138672,123652513792.0,639656064.0,-1.0,592821312.0,1089905.125,0.0090239336714148,387.0,41.0,11671.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
21.39,25.29214096069336,33.37862014770508,1.786107897758484,2.880936622619629,94.87725067138672,133926256640.0,693534208.0,-1.0,642239296.0,1181132.125,0.0090239336714148,387.0,41.0,11671.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
21.49,25.421743392944336,33.31041717529297,1.7819064855575562,2.959380388259888,94.87725067138672,133909725184.0,693448576.0,-1.0,642160000.0,1180986.25,0.0090239336714148,387.0,41.0,11671.0,1.0,22.92436790466309,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
21.55,25.421743392944336,33.31041717529297,1.7819064855575562,2.959380388259888,94.87725067138672,133909725184.0,693448576.0,-1.0,642160000.0,1180986.25,11.583510398864746,263.0,48.0,7855.0,1.0,27.72007942199707,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,65.0,3.423633575439453
21.59,25.167600631713867,34.19464874267578,1.7816238403320312,2.9189345836639404,94.87725067138672,133899100160.0,692659328.0,-1.0,642109056.0,1180534.0,11.583510398864746,263.0,48.0,7855.0,1.0,27.72007942199707,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,65.0,3.423633575439453
21.69,25.29705619812012,33.403560638427734,1.7855809926986694,2.954721689224243,94.87725067138672,133925699584.0,693531328.0,-1.0,642236672.0,1181127.125,11.583510398864746,263.0,48.0,7855.0,1.0,27.72007942199707,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,65.0,3.423633575439453
21.77,25.29705619812012,33.403560638427734,1.7855809926986694,2.954721689224243,94.87725067138672,133925699584.0,693531328.0,-1.0,642236672.0,1181127.125,11.583510398864746,105.0,2.0,6330.0,1.0,27.72007942199707,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,5.0,3.423633575439453
21.8,25.105674743652344,34.23775863647461,1.7840840816497805,2.919506788253784,94.87725067138672,133900419072.0,692666176.0,-1.0,642115392.0,1180545.75,11.583510398864746,105.0,2.0,6330.0,1.0,27.72007942199707,3633.0,1920.0,4.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,545.0,2.0,38.33936154842377,0.7834023237228394,2736.0,5.0,5.0,3.423633575439453
21.9,24.037193298339844,28.57617950439453,1.9129550457000728,1.2563315629959106,0.6505314111709595,157777248256.0,1132963712.0,-1.0,733717888.0,3153602.25,11.583510398864746,105.0,2.0,6330.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,5.0,3.423633575439453
22.0,25.670185089111328,24.786827087402344,2.655597925186157,0.3144146203994751,25.660945892333984,140063358976.0,1117926784.0,-1.0,892072320.0,4016882.25,11.583510398864746,105.0,2.0,6330.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,5.0,3.423633575439453
22.01,25.670185089111328,24.786827087402344,2.655597925186157,0.3144146203994751,25.660945892333984,140063358976.0,1117926784.0,-1.0,892072320.0,4016882.25,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
22.1,26.576017379760746,23.50658416748047,3.577921867370605,0.447892427444458,23.14690589904785,149580513280.0,1122246912.0,-1.0,1363246720.0,4789895.5,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
22.2,10.086294174194336,9.526016235351562,1.4507066011428833,1.029737949371338,34.36565399169922,156367831040.0,1390220032.0,-1.0,593871680.0,1015375.875,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
22.3,11.948532104492188,7.999861240386963,1.5483609437942505,1.24592924118042,37.2436752319336,147861602304.0,1258375936.0,-1.0,618872000.0,1041869.5625,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
22.4,8.74095344543457,7.488471031188965,1.7816847562789917,1.1133909225463867,35.67684555053711,205097156608.0,1879732864.0,-1.0,964971456.0,3052974.0,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
22.5,7.868050575256348,7.028790473937988,1.8535382747650144,1.1752830743789673,46.17028045654297,227027828736.0,2154172928.0,-1.0,1099003264.0,3819112.25,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
22.54,7.868050575256348,7.028790473937988,1.8535382747650144,1.1752830743789673,46.17028045654297,227027828736.0,2154172928.0,-1.0,1099003264.0,3819112.25,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,70.0,3.423633575439453
22.55,7.868050575256348,7.028790473937988,1.8535382747650144,1.1752830743789673,46.17028045654297,227027828736.0,2154172928.0,-1.0,1099003264.0,3819112.25,0.0090239336714148,263.0,48.0,7855.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,65.0,3.423633575439453
22.61,8.22540283203125,7.079270362854004,1.8759976625442505,1.283098220825195,37.005332946777344,222502404096.0,2069531136.0,-1.0,1101861120.0,3762965.5,0.0090239336714148,263.0,48.0,7855.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,65.0,3.423633575439453
22.71,8.066967964172363,6.997323513031006,1.8877665996551516,1.1992311477661133,41.76722717285156,225899118592.0,2118217728.0,-1.0,1123395200.0,3852817.75,0.0090239336714148,263.0,48.0,7855.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,65.0,3.423633575439453
22.77,8.066967964172363,6.997323513031006,1.8877665996551516,1.1992311477661133,41.76722717285156,225899118592.0,2118217728.0,-1.0,1123395200.0,3852817.75,6.917105674743652,105.0,2.0,6330.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,2.0,3.423633575439453
22.81,8.042190551757812,7.052270412445068,1.859978199005127,1.2048358917236328,48.1031608581543,220431925248.0,2064482816.0,-1.0,1078360192.0,3729916.25,6.917105674743652,105.0,2.0,6330.0,1.0,27.72007942199707,3163.0,1382.0,2.0,71.0,71.0,69.0,46.0,87.0,67.0,90.0,456.0,2.0,29.163870215415955,0.7834023237228394,2736.0,5.0,2.0,3.423633575439453
22.87,8.042190551757812,7.052270412445068,1.859978199005127,1.2048358917236328,48.1031608581543,220431925248.0,2064482816.0,-1.0,1078360192.0,3729916.25,6.917105674743652,568.0,86.0,13105.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,52.0,2.659026861190796
22.91,8.167043685913086,7.084991931915283,1.922774314880371,1.229029417037964,65.29080200195312,225178173440.0,2089107840.0,-1.0,1144982016.0,4010000.25,6.917105674743652,568.0,86.0,13105.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,52.0,2.659026861190796
23.01,8.050154685974121,7.080146789550781,1.9105323553085327,1.3082823753356934,37.85202407836914,223430672384.0,2080027264.0,-1.0,1122806400.0,3851982.75,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,70.0,2.659026861190796
23.11,7.841458797454834,7.034262180328369,1.861770510673523,1.2318143844604492,28.567398071289062,222351474688.0,2095733120.0,-1.0,1079621248.0,3736615.5,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,70.0,2.659026861190796
23.21,7.604990005493164,7.948693752288818,1.172379493713379,0.6866994500160217,25.529354095458984,233187147776.0,2227196416.0,-1.0,692275008.0,2004004.125,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,70.0,2.659026861190796
23.31,7.89142370223999,7.925697803497314,1.1372286081314087,0.6888548135757446,56.90888595581055,233315614720.0,2207733760.0,-1.0,668649152.0,1967286.125,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,70.0,2.659026861190796
