Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
29.02,68.46807098388672,31.5181827545166,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.066381454467773,7.763731479644775,81.02107747395833,22.82764498392741,98.7951202392578,1.204883337020874,0.7297815680503845,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,54.546783447265625,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2016284544.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2094479.25,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,25826026874.5,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.05,68.46807098388672,31.5181827545166,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.066381454467773,7.763731479644775,81.02107747395833,22.82764498392741,98.7951202392578,1.204883337020874,0.7297815680503845,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,54.546783447265625,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2016284544.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2094479.25,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28306947278.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.06,68.46807098388672,31.5181827545166,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.066381454467773,7.763731479644775,81.02107747395833,22.82764498392741,98.7951202392578,1.204883337020874,0.7297815680503845,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,54.546783447265625,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2016284544.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2094479.25,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,23373489544.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.07,68.46807098388672,31.5181827545166,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.066381454467773,7.763731479644775,81.02107747395833,22.82764498392741,98.7951202392578,1.204883337020874,0.7297815680503845,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,54.546783447265625,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2016284544.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2094479.25,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28316025250.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.09,68.46807098388672,31.5181827545166,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.066381454467773,7.763731479644775,81.02107747395833,22.82764498392741,98.7951202392578,1.204883337020874,0.7297815680503845,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,54.546783447265625,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2016284544.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2094479.25,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28324413413.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.1,68.46807098388672,31.5181827545166,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.066381454467773,7.763731479644775,81.02107747395833,22.82764498392741,98.7951202392578,1.204883337020874,0.7297815680503845,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,54.546783447265625,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2016284544.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2094479.25,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,22835839563.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.11,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,22835839563.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.12,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28341337334.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.13,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28351813827.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.14,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28363230716.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.16,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28374868582.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.17,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,23429004089.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.19,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,28388431575.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.2,68.24275970458984,31.745256423950195,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.881736278533935,7.756028652191162,81.02107747395833,22.82764498392741,98.81389617919922,1.1861011981964111,0.6992868185043335,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,52.69619369506836,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2060642048.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1973642.0,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,23160791248.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.21,68.2198715209961,31.801593780517575,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.099348068237305,7.771015167236328,81.02107747395833,22.82764498392741,98.76380920410156,1.2361942529678345,0.7241763472557068,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,61.176544189453125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2113505920.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067732.875,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,23160791248.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.22,68.2198715209961,31.801593780517575,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.099348068237305,7.771015167236328,81.02107747395833,22.82764498392741,98.76380920410156,1.2361942529678345,0.7241763472557068,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,61.176544189453125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2113505920.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067732.875,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,23462062590.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.24,68.2198715209961,31.801593780517575,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.099348068237305,7.771015167236328,81.02107747395833,22.82764498392741,98.76380920410156,1.2361942529678345,0.7241763472557068,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,61.176544189453125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2113505920.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067732.875,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,23479516543.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.26,68.2198715209961,31.801593780517575,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.099348068237305,7.771015167236328,81.02107747395833,22.82764498392741,98.76380920410156,1.2361942529678345,0.7241763472557068,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,61.176544189453125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2113505920.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067732.875,2634597333.3333335,7.138972282409668,263.0,48.0,7855.0,1.0,22.6474666595459,2178.0,23499212411.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.27,68.2198715209961,31.801593780517575,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.099348068237305,7.771015167236328,81.02107747395833,22.82764498392741,98.76380920410156,1.2361942529678345,0.7241763472557068,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,61.176544189453125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2113505920.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067732.875,2634597333.3333335,7.1460723876953125,104.0,2.0,6330.0,1.0,22.6474666595459,2178.0,25709540849.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.28,68.2198715209961,31.801593780517575,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.099348068237305,7.771015167236328,81.02107747395833,22.82764498392741,98.76380920410156,1.2361942529678345,0.7241763472557068,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,61.176544189453125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2113505920.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067732.875,2634597333.3333335,7.1460723876953125,104.0,2.0,6330.0,1.0,22.6474666595459,2178.0,23517725403.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
29.3,68.2198715209961,31.801593780517575,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.099348068237305,7.771015167236328,81.02107747395833,22.82764498392741,98.76380920410156,1.2361942529678345,0.7241763472557068,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,61.176544189453125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2113505920.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067732.875,2634597333.3333335,7.1460723876953125,104.0,2.0,6330.0,1.0,22.6474666595459,2178.0,28485921888.0,1382.0,3.0,61.0,62.0,63.0,38.0,28.0,38.0,72.0,456.0,3.0,78.91684770584106,0.7004542946815491,2736.0,2.0,75.0,2.4212934970855717
