Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
17.88,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.13434219360352,33.33303451538086,54.6912727355957,15.971304893493652,2.892686367034912,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5910432934761047,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693845760.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642441280.0,91754146.0,1181324.125,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
17.98,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.916597366333008,34.17340469360352,54.6912727355957,15.971304893493652,2.9342856407165527,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5910432934761047,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,692776128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642130688.0,91754146.0,1180394.625,2184972543.9726562,0.0001056122637237,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
18.03,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.916597366333008,34.17340469360352,54.6912727355957,15.971304893493652,2.9342856407165527,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5910432934761047,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,692776128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642130688.0,91754146.0,1180394.625,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
18.08,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.05562210083008,33.339935302734375,54.6912727355957,15.971304893493652,2.9560909271240234,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5910432934761047,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,692575296.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,641264960.0,91754146.0,1179161.125,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
18.18,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.52544212341309,34.17683029174805,54.6912727355957,15.971304893493652,2.830744981765747,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649145305156708,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,721987904.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642417280.0,91754146.0,1182216.625,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
18.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.52544212341309,34.17683029174805,54.6912727355957,15.971304893493652,2.830744981765747,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649145305156708,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,721987904.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642417280.0,91754146.0,1182216.625,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
18.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.86522102355957,34.248409271240234,54.6912727355957,15.971304893493652,2.836571455001831,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693291776.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642608704.0,91754146.0,1181851.25,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
18.39,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.03274154663086,33.3806037902832,54.6912727355957,15.971304893493652,2.9685592651367188,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693820160.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642417600.0,91754146.0,1181280.625,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
18.49,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.928237915039062,34.211204528808594,54.6912727355957,15.971304893493652,3.0355641841888428,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,701173312.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,664849856.0,91754146.0,1221972.5,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
18.59,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.20049095153809,33.41524887084961,54.6912727355957,15.971304893493652,2.796085834503174,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,702795392.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,641782208.0,91754146.0,1180112.25,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
18.69,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.029125213623047,33.4122428894043,54.6912727355957,15.971304893493652,2.872109651565552,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,700409536.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642398272.0,91754146.0,1181424.375,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
18.79,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.91519546508789,34.25444793701172,54.6912727355957,15.971304893493652,2.982097864151001,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693259008.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642578304.0,91754146.0,1181217.375,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
18.89,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.056049346923828,33.38957977294922,54.6912727355957,15.971304893493652,2.85253643989563,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,703428352.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,669277248.0,91754146.0,1231217.875,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
18.99,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.94277000427246,34.256256103515625,54.6912727355957,15.971304893493652,2.935600996017456,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,702061568.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642881856.0,91754146.0,1180994.25,2184972543.9726562,0.0117294117808341,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
19.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.94277000427246,34.256256103515625,54.6912727355957,15.971304893493652,2.935600996017456,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.4649222493171692,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,702061568.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642881856.0,91754146.0,1180994.25,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
19.09,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,23.511255264282227,30.31787109375,54.6912727355957,15.971304893493652,1.792300820350647,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.494158536195755,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,920228416.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,677895808.0,91754146.0,2321945.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,3.0,3.366528272628784
19.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.96485710144043,25.43410301208496,54.6912727355957,15.971304893493652,0.362565666437149,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,35.999122619628906,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1426961280.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,735560768.0,91754146.0,5133530.0,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
19.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.96485710144043,25.43410301208496,54.6912727355957,15.971304893493652,0.362565666437149,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,35.999122619628906,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1426961280.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,735560768.0,91754146.0,5133530.0,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,2.0,3.366528272628784
19.29,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.33960723876953,24.91993904113769,54.6912727355957,15.971304893493652,0.6167079210281372,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,17.972448348999023,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1918545280.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,986454336.0,91754146.0,7329492.5,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,2.0,3.366528272628784
19.39,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,9.569169044494627,8.052635192871094,54.6912727355957,15.971304893493652,0.9689039587974548,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,51.69467544555664,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1507185152.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,596074496.0,91754146.0,1047046.875,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,2.0,3.366528272628784
19.49,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.616514205932617,8.004271507263184,54.6912727355957,15.971304893493652,0.751815140247345,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,67.91260528564453,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2091928704.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,659685888.0,91754146.0,1206454.75,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,2.0,3.366528272628784
19.59,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.710831165313721,8.071165084838867,54.6912727355957,15.971304893493652,0.770130455493927,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,46.5095100402832,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,1995376256.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,624854144.0,91754146.0,1147044.375,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,2.0,3.366528272628784
19.69,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.132264137268066,8.01859188079834,54.6912727355957,15.971304893493652,0.7286022901535034,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,8.365547180175781,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2092476928.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,601450560.0,91754146.0,1110250.25,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,2.0,3.366528272628784
19.79,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,6.781177043914795,8.04373550415039,54.6912727355957,15.971304893493652,0.703769326210022,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,35.85710525512695,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2196897024.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,602282560.0,91754146.0,1127494.625,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,2.0,3.366528272628784
