Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
17.12,50.35661697387695,49.66776657104492,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.08519172668457,33.400848388671875,79.65408325195312,17.853092193603516,98.18189239501952,1.818108320236206,3.0301284790039062,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.154858589172363,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,135183818752.0,700021440.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.1585404872894287,0.365209766796657,664099648.0,63910603.428571425,1220952.0,1437024640.0,0.0414382107555866,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,3.0,3.370481014251709
17.22,50.32857131958008,49.669952392578125,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.065126419067383,33.4213981628418,79.65408325195312,17.853092193603516,98.2582550048828,1.7417433261871338,2.7926573753356934,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.154858589172363,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,136654913536.0,707641344.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.1585655212402344,0.365209766796657,641498560.0,63910603.428571425,1179590.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
17.32,50.34366989135742,49.63328170776367,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.871583938598636,34.25917053222656,79.65408325195312,17.853092193603516,98.23075103759766,1.769248127937317,2.917346239089966,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.154858589172363,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,134324191232.0,694864640.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.159515619277954,0.365209766796657,641841088.0,63910603.428571425,1180041.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
17.42,50.35625076293945,49.66644287109375,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.00408935546875,33.40544128417969,79.65408325195312,17.853092193603516,98.17992401123048,1.8200761079788208,2.8434176445007324,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.154858589172363,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,136108236800.0,704820352.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.1585140228271484,0.365209766796657,668614528.0,63910603.428571425,1229219.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
17.52,50.35578918457031,49.645206451416016,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.922557830810547,34.27574157714844,79.65408325195312,17.853092193603516,98.25439453125,1.7456032037734983,2.801576614379883,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.154858589172363,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,135845076992.0,702733888.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.159731149673462,0.365209766796657,641543104.0,63910603.428571425,1179314.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
17.62,50.31844329833984,49.65764617919922,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.052499771118164,33.40444564819336,79.65408325195312,17.853092193603516,98.24219512939452,1.7578039169311523,2.85204553604126,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.154858589172363,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,135130415104.0,699779712.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158341407775879,0.365209766796657,641953216.0,63910603.428571425,1180606.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
17.73,50.33604049682617,49.66395950317383,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.36234664916992,33.37906646728516,79.65408325195312,17.853092193603516,98.22015380859376,1.779843807220459,2.854908943176269,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133988384768.0,693849216.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158512830734253,0.365209766796657,642484928.0,63910603.428571425,1184264.125,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
17.83,50.38618850708008,49.63795852661133,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.847829818725582,34.200965881347656,79.65408325195312,17.853092193603516,98.17893981933594,1.821062445640564,3.030794858932495,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,135461208064.0,700704192.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.160039186477661,0.365209766796657,663508480.0,63910603.428571425,1219557.125,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
17.93,50.31834411621094,49.65776062011719,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.017566680908203,33.41735076904297,79.65408325195312,17.853092193603516,98.25055694580078,1.749445915222168,2.814263105392456,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,136843083776.0,708596672.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158638000488281,0.365209766796657,642230976.0,63910603.428571425,1181116.75,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.0,50.31834411621094,49.65776062011719,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.017566680908203,33.41735076904297,79.65408325195312,17.853092193603516,98.25055694580078,1.749445915222168,2.814263105392456,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,136843083776.0,708596672.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158638000488281,0.365209766796657,642230976.0,63910603.428571425,1181116.75,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,3.0,3.370481014251709
18.01,50.31834411621094,49.65776062011719,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.017566680908203,33.41735076904297,79.65408325195312,17.853092193603516,98.25055694580078,1.749445915222168,2.814263105392456,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,136843083776.0,708596672.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158638000488281,0.365209766796657,642230976.0,63910603.428571425,1181116.75,1437024640.0,0.1189099252223968,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,3.0,3.370481014251709
18.03,50.36056137084961,49.63943862915039,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.87853240966797,34.24732971191406,79.65408325195312,17.853092193603516,98.21759033203124,1.7824060916900637,2.903948307037353,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133848064000.0,692388480.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.159741163253784,0.365209766796657,641812160.0,63910603.428571425,1179809.0,1437024640.0,0.1189099252223968,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,3.0,3.370481014251709
18.13,50.33605194091797,49.66394805908203,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.03448867797852,33.38479232788086,79.65408325195312,17.853092193603516,98.21745300292967,1.7825454473495483,2.926973581314087,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133933613056.0,693565312.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158513307571411,0.365209766796657,642222336.0,63910603.428571425,1180921.5,1437024640.0,0.1189099252223968,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,3.0,3.370481014251709
18.22,50.33605194091797,49.66394805908203,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.03448867797852,33.38479232788086,79.65408325195312,17.853092193603516,98.21745300292967,1.7825454473495483,2.926973581314087,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133933613056.0,693565312.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158513307571411,0.365209766796657,642222336.0,63910603.428571425,1180921.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.23,50.33605194091797,49.66394805908203,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.98986053466797,33.402286529541016,79.65408325195312,17.853092193603516,98.21942138671876,1.7805793285369873,2.934000253677368,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133874368512.0,693258560.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158513307571411,0.365209766796657,641938240.0,63910603.428571425,1180399.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.33,50.36056137084961,49.63943862915039,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.907331466674805,34.22957992553711,79.65408325195312,17.853092193603516,98.22310638427734,1.7768919467926023,2.8710434436798096,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.5822474360466003,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133924020224.0,692781440.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.159741163253784,0.365209766796657,642176320.0,63910603.428571425,1180478.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.43,49.41381454467773,50.586185455322266,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.42852020263672,34.21794128417969,79.65408325195312,17.853092193603516,98.21700286865234,1.7829986810684204,2.833799362182617,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.4693155288696289,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133848481792.0,721266176.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.113311529159546,0.365209766796657,641814144.0,63910603.428571425,1181773.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.53,50.36056137084961,49.63943862915039,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.96151351928711,34.229183197021484,79.65408325195312,17.853092193603516,98.21861267089844,1.7813873291015625,2.9446938037872314,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.4693155288696289,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133951332352.0,692922688.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.159741163253784,0.365209766796657,642307264.0,63910603.428571425,1180719.125,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.63,50.33605194091797,49.66394805908203,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.06399154663086,33.3890495300293,79.65408325195312,17.853092193603516,98.20578002929688,1.7942204475402832,2.893926858901977,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.4693155288696289,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133983789056.0,693825216.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158513307571411,0.365209766796657,642462976.0,63910603.428571425,1181364.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.73,50.33605194091797,49.66394805908203,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.9609432220459,33.40768814086914,79.65408325195312,17.853092193603516,98.2200927734375,1.7799068689346311,2.877493381500244,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.4693155288696289,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133997633536.0,693896832.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158513307571411,0.365209766796657,642529280.0,63910603.428571425,1181486.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.83,50.36056137084961,49.63943862915039,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,24.949562072753903,34.25040817260742,79.65408325195312,17.853092193603516,98.22154998779295,1.7784498929977417,2.8631770610809326,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.4693155288696289,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133983240192.0,693087744.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.159741163253784,0.365209766796657,642460288.0,63910603.428571425,1181000.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
18.93,50.33605194091797,49.66394805908203,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.052221298217773,33.40168380737305,79.65408325195312,17.853092193603516,98.20806884765624,1.7919349670410156,2.8890023231506348,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.4693155288696289,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133981569024.0,693813696.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158513307571411,0.365209766796657,642452288.0,63910603.428571425,1181344.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
19.01,50.33605194091797,49.66394805908203,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,25.052221298217773,33.40168380737305,79.65408325195312,17.853092193603516,98.20806884765624,1.7919349670410156,2.8890023231506348,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.4693155288696289,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,133981569024.0,693813696.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,2.158513307571411,0.365209766796657,642452288.0,63910603.428571425,1181344.375,1437024640.0,0.0284952651709318,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,66.0,61.0,63.0,60.0,69.0,73.0,90.0,545.0,2.0,36.95020973682404,2736.0,33.0,3.370481014251709
