Time (s),% Nearest Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
26.05,49.53657150268555,0.8905511796474457,25.513580322265625,0.017358641140162924,6.501282691955566,8.020088195800781,98.97256469726562,1.0274391174316406,0.2822564244270324,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,57.00201034545898,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,256222871552.0,2737137408.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4262117445468902,0.3648802638053894,596696448.0,78378934.0,1170828.625,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,29459005519.0,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.07,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,26337580297.0,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.08,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,29476990104.0,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.09,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,25812964667.5,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.1,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,25284050326.0,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.12,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,27050811601.0,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.14,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,29508209069.0,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.15,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.987838268280029,101.0,2.0,6330.0,1.0,18.294286727905277,2299.0,25840542392.5,1651.0,3.0,63.0,64.0,67.0,23.0,28.0,27.0,72.0,456.0,2.0,75.26749968528748,3196.0,45.0,2.1676337718963623
26.16,49.585819244384766,0.8905511796474457,25.513580322265625,0.017358641140162924,7.282806396484375,7.948034763336182,98.91378021240234,1.0862164497375488,0.3070189356803894,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,47.97003936767578,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,257626243072.0,2708219136.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4739125370979309,0.3648802638053894,653521216.0,78378934.0,1250440.25,1667179454.2109375,7.924513816833496,930.0,446.0,13730.0,2.0,36.92908477783203,2299.0,27416480119.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.17,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,0.0466912016272544,398.0,41.0,12120.0,2.0,36.92908477783203,2299.0,27416480119.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,70.0,2.1766791343688965
26.18,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,0.0466912016272544,398.0,41.0,12120.0,2.0,36.92908477783203,2299.0,25856834532.5,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,70.0,2.1766791343688965
26.19,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,0.0466912016272544,398.0,41.0,12120.0,2.0,36.92908477783203,2299.0,29542130497.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,70.0,2.1766791343688965
26.2,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,0.0466912016272544,398.0,41.0,12120.0,2.0,36.92908477783203,2299.0,25331810699.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,70.0,2.1766791343688965
26.21,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,0.0466912016272544,398.0,41.0,12120.0,2.0,36.92908477783203,2299.0,26414460618.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,70.0,2.1766791343688965
26.23,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,26414460618.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.24,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,26436319878.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.26,49.51420211791992,0.8905511796474457,25.513580322265625,0.017358641140162924,6.79951810836792,7.982926845550537,98.93693542480467,1.0630607604980469,0.2967818677425384,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,55.83339309692383,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,255231983616.0,2704685056.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4496801793575287,0.3648802638053894,620947328.0,78378934.0,1206835.125,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,28014706140.5,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.27,49.58266067504883,0.8905511796474457,25.513580322265625,0.017358641140162924,6.817575931549072,7.974372386932373,98.95726776123048,1.0427356958389282,0.2849618792533874,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,59.03755569458008,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,249561382912.0,2655071744.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4396390914916992,0.3648802638053894,596102400.0,78378934.0,1165471.5,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,26459718604.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.28,49.58266067504883,0.8905511796474457,25.513580322265625,0.017358641140162924,6.817575931549072,7.974372386932373,98.95726776123048,1.0427356958389282,0.2849618792533874,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,59.03755569458008,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,249561382912.0,2655071744.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4396390914916992,0.3648802638053894,596102400.0,78378934.0,1165471.5,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,29596452856.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.29,49.58266067504883,0.8905511796474457,25.513580322265625,0.017358641140162924,6.817575931549072,7.974372386932373,98.95726776123048,1.0427356958389282,0.2849618792533874,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,59.03755569458008,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,249561382912.0,2655071744.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4396390914916992,0.3648802638053894,596102400.0,78378934.0,1165471.5,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,25923504677.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.31,49.58266067504883,0.8905511796474457,25.513580322265625,0.017358641140162924,6.817575931549072,7.974372386932373,98.95726776123048,1.0427356958389282,0.2849618792533874,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,59.03755569458008,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,249561382912.0,2655071744.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4396390914916992,0.3648802638053894,596102400.0,78378934.0,1165471.5,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,26483123707.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.32,49.58266067504883,0.8905511796474457,25.513580322265625,0.017358641140162924,6.817575931549072,7.974372386932373,98.95726776123048,1.0427356958389282,0.2849618792533874,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,59.03755569458008,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,249561382912.0,2655071744.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4396390914916992,0.3648802638053894,596102400.0,78378934.0,1165471.5,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,28052201747.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
26.34,49.58266067504883,0.8905511796474457,25.513580322265625,0.017358641140162924,6.817575931549072,7.974372386932373,98.95726776123048,1.0427356958389282,0.2849618792533874,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,59.03755569458008,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,249561382912.0,2655071744.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,0.4396390914916992,0.3648802638053894,596102400.0,78378934.0,1165471.5,1667179454.2109375,2.0078470706939697,287.0,50.0,7922.0,1.0,18.294286727905277,2299.0,26503344510.0,1651.0,3.0,55.0,56.0,59.0,26.0,29.0,32.0,72.0,456.0,2.0,75.42445063591003,3196.0,45.0,2.1766791343688965
