Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,58.96865081787109,41.031349182128906,0.4655623435974121,0.5829400817553202,15.764614741007486,0.1110617034137249,8.945788383483887,7.718773206075032,31.372825622558594,1.960507829984029,0.37256667017936707,16.190275192260742,49.35302734375,110.58761596679688,0.33732975522677106,0.1314284155766169,1.9308079083760579,0.062380697046007426,544998741.3333334,1.0123573541641235,2.0316487153371177,33938314581.333332,58553903786.666664,3935095125.3333335,67150361941.333336,1139579093.3333333,76.33750915527344,545000000.0,0.08914651225010554,7120571.666666667,53.082079206194194,572473656.6988932,13931506.333333334,1176328.4166666667,478950037.3333333,0.3496817151705424,0.2595598101615906,1114794197.3333333,40878224.0,7307068.166666667,815573554.4973959,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.11,58.96865081787109,41.031349182128906,10.362692515055338,1.053853988647461,25.15525182088216,0.09461694583296776,15.323636531829834,13.005316098531088,63.7139778137207,2.9526891708374023,0.6481344650189081,30.104517618815105,72.6494140625,293.55492146809894,0.5218764953315258,0.2102011777460575,2.696202119191488,0.062380697046007426,545016906.6666666,1.5415725434819858,2.9472907384236655,60013350186.666664,103364135253.33333,6986357078.020833,118681776725.33333,1993578053.3333333,55.321539878845215,545000000.0,0.17565387984116868,13241173.276041666,53.082079206194194,1021509623.3333334,26114797.22249349,2211761.375,855019561.0,0.6241865257422129,0.36244239409764606,2083658410.6666667,74675152.0,13690745.22249349,1384722611.5208333,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.12,58.96865081787109,41.031349182128906,0.07798001595905849,0.4152895212173462,16.50254331316267,0.5393987894058228,7.811725888933454,7.300148010253906,25.91588810511998,2.655540261949812,0.5327922105789185,14.884293147495814,39.895926339285715,60.88154602050781,0.30832602296556744,0.1508839726448059,1.3896156719752721,0.062380697046007426,544972425.1428572,1.0694198608398438,1.5363595145089286,24987051739.42857,42231305947.42857,3168308370.285714,49271013376.0,776139026.2857143,78.90886116027832,545000000.0,0.08175867370196752,8137914.285714285,53.082079206194194,474395858.28571427,16692948.57142857,991636.8571428572,396415542.85714287,0.30665882996150423,0.16928523778915405,1265656210.2857144,41873288.0,8681944.857142856,526568395.6473214,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.13,58.96865081787109,41.031349182128906,0.3377022402627127,0.7743715058479991,21.074748992919922,0.019719501691205146,7.5570283617292136,6.615757533482143,27.49654824393136,15.360594528062004,0.44808579981327057,13.468405587332589,70.3540278843471,136.19205583844865,0.35031927483422415,0.09530276485851831,3.932633331843785,0.11314853600093297,545054308.5714285,0.7790305273873466,2.635403003011431,29794801371.42857,52199274203.42857,3201999579.428571,59096437321.14286,1052301568.0,66.45484147753034,545000000.0,0.07340204289981297,6507714.714285715,46.64088657924107,484176788.5714286,9100327.142857144,1437969.7142857143,383776950.85714287,0.29698494502476286,0.3675047755241394,833273517.7142857,37341074.28571428,5617762.142857143,778260412.8348215,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.14,58.96865081787109,41.031349182128906,2.530329840523856,14.451864302158354,21.72429438999721,0.22909879817494325,13.455795560564313,12.523807525634766,67.42907060895648,3.9995006152561734,0.5653788758707898,31.47277287074498,73.19468470982143,276.5639910016741,0.6978245688868421,0.1984312151159559,2.3704092502593994,0.061370406832013814,544916470.8571428,1.7255453978266035,2.5248989377702986,54419548443.42857,93632829147.42857,6325550082.571428,107561516342.85715,1812834495.2857144,46.62061304705484,545000000.0,0.15014335938862391,11982706.043526785,50.65107945033481,962355708.5714285,23615041.421037946,2068834.0,774849870.2857143,0.5825689094407218,0.310532203742436,1880984705.857143,67407877.8359375,12386400.64313616,1296743016.6495535,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.15,58.96865081787109,41.031349182128906,0.2093108892440796,0.9976999419076102,27.659431185041154,0.11368518868195157,14.508174351283483,13.376478740147181,52.48774174281529,4.655116047177996,0.6769270982061114,27.67809077671596,87.80343627929688,189.75131334577287,0.5746759687151227,0.25260416524750845,3.1839965411594937,0.061370406832013814,544991597.7142857,1.772982427052089,3.7627037593296597,51216824027.42857,88320146285.71428,5946230747.428572,101323129417.14285,1712474514.2857144,57.64790112631662,545000000.0,0.15805803452219278,11236209.857142856,50.65107945033481,871730358.8571428,22163009.285714287,1829109.9642857143,729364027.4285715,0.6329876695360456,0.5419581149305616,1763999634.2857144,63857308.85714286,11612330.857142856,1215350207.4955356,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.16,58.96865081787109,41.031349182128906,0.2093108892440796,0.2559863328933716,7.507867540631976,0.12155254398073469,4.119168417794364,3.150355475289481,13.443299429757255,0.8424149921962193,0.09652996063232422,6.976227896554129,20.104136875697545,44.22990199497767,0.14623168536594935,0.06505765233721052,0.7583050727844238,0.061370406832013814,544998930.2857143,0.45890821729387554,0.8129245213099888,14942428013.714285,25700288804.57143,1828242870.857143,29620813824.0,495018825.14285713,90.27669661385673,545000000.0,0.04127215487616403,3428284.0,50.65107945033481,282282368.0,6782485.714285715,650158.7142857143,238074624.0,0.14895173481532506,0.10290302549089704,513824731.4285714,18627660.57142857,3509266.285714286,398739545.65848213,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.17,58.96865081787109,41.031349182128906,0.2093108892440796,0.5509684880574545,16.38258934020996,0.024654510120550765,8.929383913675943,8.125938415527344,31.376715342203777,1.9566182295481365,0.5373849471410116,16.192947387695312,49.18364461263021,104.58050537109375,0.34526558717091876,0.12450651327768962,1.7863507270812988,0.061370406832013814,544975733.3333334,1.0065666437149048,1.9984745184580486,44421742592.0,76640228693.33333,5060594176.0,87802451285.33333,1487000746.6666667,75.74575742085774,545000000.0,0.08512094368537267,9607762.0,50.65107945033481,722932240.9283854,18887136.666666668,1503694.0416666667,603279082.6666666,0.3499150474866231,0.24239430824915567,1536408533.3333333,54101205.333333336,9952838.666666666,993215840.3984375,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.18,58.96865081787109,41.031349182128906,12.219172886439733,0.7288399423871722,21.55007008143834,0.10653727993901285,17.068844658987864,9.267244611467634,40.317837306431365,2.5393057550702776,0.4919739378882305,20.775650024414062,62.24862888881138,1650.4279000418526,0.44227419580732075,0.17107329198292323,2.293141637529646,0.061370406832013814,545076242.2857143,1.3163772991725378,2.5253532273428783,52393974637.71429,90350965321.14285,6076038582.857142,103645492955.42857,1756571902.5714285,64.17236873081752,545000000.0,0.2808487287589482,11543101.714285715,50.65107945033481,1280569618.2857144,22736073.791015625,1706472.142857143,1143166317.7142856,0.5091521782534463,0.3105891857828413,1813784868.5714285,64573234.28571428,11920242.07672991,1257567686.9330356,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.19,58.96865081787109,41.031349182128906,0.2450670599937439,0.46891291936238605,20.08232053120931,0.10453115155299503,7.789664268493652,9.471558252970377,28.625174204508465,4.7081585725148525,0.4944778283437093,18.292914072672527,45.162620544433594,52.09466679890951,0.3609604239463806,0.23735612134138742,1.3898967107137044,0.061370406832013814,545012544.0,1.431549112002055,1.7132581075032551,20869031936.0,35020785664.0,2712436522.6666665,41091859797.333336,637719834.6666666,73.49140803019206,545000000.0,0.09651218851407369,8552740.666666666,50.65107945033481,416751317.3333333,17555485.333333332,855652.3333333334,344540330.6666667,0.3861375649770101,0.17184409499168396,1308076544.0,38424034.666666664,9166791.333333334,453759229.2083333,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.2,58.96865081787109,41.031349182128906,0.23839798995426723,14.35395949333906,20.3840936933245,0.08814525670771088,8.340557643345424,6.8078460693359375,40.43689182826451,16.7059645652771,0.5361474362601127,19.080341339111328,88.31832449776786,175.42029680524553,0.6067792517798287,0.0994119644165039,3.2890446186065674,0.12791943550109863,544969846.8571428,1.0494517428534371,3.0463729415621077,31555201874.285713,55012928950.85714,3431234117.714286,62492900178.28571,1098927865.5714285,52.699934823172434,545000000.0,0.07295887597969598,6245941.590401785,44.606554303850444,544580763.4285715,8814463.8515625,1726145.4107142857,410141275.4285714,0.2982711281095232,0.5554697939327785,814841238.3571428,39777306.15066964,5400128.754464285,806044596.2522322,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.21,58.96865081787109,41.031349182128906,0.23839798995426723,0.7310108968189785,21.553912026541575,0.009879123552569301,11.075481142316546,10.120506831577845,40.33832441057478,2.518817833491734,0.491797434432166,20.856385912214005,62.22259303501674,133.93089948381697,0.4424224921635219,0.17164625014577592,2.335984093802316,0.061341498579297736,544957988.5714285,1.3217249257223946,2.5243702616010393,57001002130.28571,98262667849.14285,6628425289.142858,112760761782.85715,1902647698.2857144,55.0442590713501,545000000.0,0.11460193140166144,12545256.285714285,49.90097917829241,972907346.1071428,24713794.285714287,2013238.7142857143,811661476.5714285,0.4488776581627982,0.31049766710826326,1968811849.142857,71186274.28571428,12956448.285714285,1344877501.109375,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.22,58.96865081787109,41.031349182128906,0.4213870252881731,1.0684360776628767,26.263690948486328,0.1212777474096843,14.614864076886859,13.773975917271205,52.41959599086216,4.723260811397007,0.64716589796756,27.849539075578964,85.68765258789062,175.2567138671875,0.5911221589360919,0.2671061285904475,3.5165138925824846,0.061341498579297736,545004772.5714285,1.8075135435376848,3.527754511151995,51050039881.14286,88022238354.28572,5931697664.0,100992857234.28572,1703328667.4285715,57.845458030700684,545000000.0,0.158239124076707,11361703.0,49.90097917829241,870655533.7142857,22442717.14285714,1431991.3035714286,727726729.1428572,0.6441608497074672,0.45026018789836336,1783958509.7142856,64387256.0,11760112.42857143,1201279488.205357,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.23,58.96865081787109,41.031349182128906,0.4213870252881731,0.3180662228592804,14.209759848458427,0.7278350932257516,4.203166961669922,3.1682267870221823,13.649962288992745,14.921465737479073,0.12568252427237375,6.977161407470703,38.51408059256418,56.990160260881694,0.35265456778662546,0.06505355664661952,1.8923030921391077,0.061341498579297736,545005622.8571428,0.4592755522046771,1.4347374439239502,15266683757.714285,26254746770.285713,1869054537.142857,30263111094.857143,505700205.71428573,80.9892943246024,545000000.0,0.04126495122909546,3511592.9285714286,49.90097917829241,287733500.5714286,6955840.857142857,928333.5714285715,243097947.42857143,0.14892564501081193,0.14634146009172713,526567424.0,18719809.14285714,3598991.5714285714,407652022.15848213,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.24,58.96865081787109,41.031349182128906,0.4213870252881731,0.554664134979248,16.372859319051106,0.030944199611743283,8.828527768452963,8.333148002624512,31.36366144816081,1.9696715672810872,0.4777510364850362,16.192263921101887,49.18529510498047,104.60171000162761,0.3452765146891276,0.124080295364062,1.7993803024291992,0.061341498579297736,544997408.0,1.0062146584192913,1.9984954198201497,41357643776.0,71380882773.33333,4699529386.666667,81747615744.0,1385434965.3333333,75.95392990112305,545000000.0,0.08528899898131687,8956078.666666666,49.90097917829241,671396245.3333334,17605330.666666668,1630857.4166666667,559842901.3333334,0.3499274452527364,0.24235132336616516,1433392981.3333333,50842777.333333336,9278295.666666666,923175118.96875,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.25,58.96865081787109,41.031349182128906,0.4213870252881731,0.7300986732755389,21.550783974783762,0.08032732244048799,11.616050175258092,10.34579849243164,40.32184491838728,2.5352988243103027,0.49516902225358145,20.855804988316127,62.25970458984375,133.961918422154,0.4421985149383545,0.17156930906432014,2.2997356823512485,0.061341498579297736,545021577.1428572,1.321711710521153,2.5258590153285434,52707045961.14286,90830712246.85715,6146693120.0,104269098422.85715,1758232320.0,69.69743292672294,545000000.0,0.11470627784729003,11599649.714285715,49.90097917829241,898877227.7873884,22848230.285714287,1877085.5714285714,752482048.0,0.44886313165937153,0.3106716275215149,1817625563.4285715,64778341.71428572,11971995.42857143,1249035183.0580356,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.26,58.96865081787109,41.031349182128906,0.2829227958406721,0.923508712223598,16.797064644949778,0.4734562507697514,8.179163524082728,6.272260393415179,27.2883780343192,15.568765027182442,0.29069243118699106,13.745950971330915,72.97742789132255,134.638676234654,0.4150993142809187,0.1079469450882503,3.9819846153259273,0.061341498579297736,545002587.4285715,0.8263443538120815,3.1323095730372836,37572912274.28571,65008709046.85714,4285793133.714286,74363057883.42857,1262010258.2857144,67.18301343917847,545000000.0,0.07784739988190785,8609776.642857144,49.90097917829241,649686538.2857143,17010782.57142857,1477834.2142857143,542210614.8571428,0.2988067865371704,0.43459367752075195,1351507008.0,48674365.71428572,8900779.357142856,877142254.6160715,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.27,58.96865081787109,41.031349182128906,0.2829227958406721,12.537764153310231,21.040219443184988,0.006800122559070586,4.039546966552734,3.86950193132673,27.644528797694615,15.21261351449149,0.3156426357371466,17.220419475010463,43.00801467895508,121.90604291643415,0.5054701822144645,0.057427695819309774,1.7723378113337926,0.11274571929659162,544955986.2857143,0.8689781938280378,0.9159303009510041,11926450185.142857,20175709330.285713,1454502026.5714285,23468808192.0,389187902.46428573,61.850517647606985,545000000.0,0.035495370626449585,5235438.360212053,50.171155657087056,257599126.85714287,7013350.081473215,970844.4107142857,163245056.0,0.1499734776360648,0.11847708906446185,603656328.0178572,24973242.945870537,4533774.194196428,326060800.80133927,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.28,58.96865081787109,41.031349182128906,0.2829227958406721,0.7326503821781704,21.55013656616211,0.058039235882461064,11.05547114780971,10.158425739833287,40.32632228306362,2.530820301600865,0.5310147191796984,20.855947766985214,62.222569056919646,133.90279715401786,0.4424396412713187,0.17163317118372237,2.317117691040039,0.06133096132959638,544955300.5714285,1.3217383112226213,2.524338041033064,56224375954.28571,96926772662.85715,6536483108.571428,111224244516.57143,1876887588.5714285,68.99361719403949,545000000.0,0.11468218266963959,12374893.42857143,51.088832310267854,958975353.2438616,24377505.14285714,2165387.9285714286,800315026.2857143,0.4488724299839565,0.3104736549513681,1942518418.2857144,69743497.14285715,12781074.0,1326651681.3984375,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.29,58.96865081787109,41.031349182128906,0.22228751182556153,1.0008023500442504,30.729273986816406,0.1354172520339489,14.898064804077148,14.315296173095703,54.58753356933594,5.412465667724609,0.8080374717712402,29.308423614501955,87.48211975097657,165.3585998535156,0.6243893146514893,0.25577375292778015,3.2481048583984373,0.06133096132959638,545140019.2,1.8901760578155518,3.5443930625915527,56776489369.6,97499309670.4,6716133273.6,112242280038.4,1868124812.8,54.6622314453125,545000000.0,0.1660705804824829,13783612.8,51.088832310267854,991214016.0,27472641.6,2362388.25,830811712.0,0.6449007987976074,0.4328018069267273,2164151603.2,74946801.6,14376383.2,1311074871.640625,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.3,58.96865081787109,41.031349182128906,0.22228751182556153,0.23019823006221227,9.30684164592198,0.054828456469944546,3.749111992972238,3.267263412475586,13.272971017020089,15.29845769064767,0.388286863054548,6.963104793003628,33.78851318359375,41.44681658063616,0.42981469631195074,0.06016691667693001,2.6048413004193987,0.06133096132959638,545090422.8571428,0.44217395782470703,1.1519769941057478,21618460964.57143,37151050020.57143,2552415085.714286,42746403693.71429,706535058.2857143,76.46529960632324,545000000.0,0.039546153375080655,6320939.75,51.088832310267854,392694160.50362724,13056209.42857143,984325.4285714285,325095168.0,0.15129303932189941,0.09421841587339129,1004034578.2857143,37038517.71428572,6818761.642857143,423083324.984375,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.31,58.96865081787109,41.031349182128906,0.2323199212551117,0.5043628215789795,10.036541938781738,0.0086874384433031,6.958954334259033,6.119733810424805,24.01313018798828,0.9868692755699158,0.269125759601593,12.087360382080078,38.493526458740234,100.63674926757812,0.2382315397262573,0.0897669345140457,1.488393783569336,0.06133096132959638,544810816.0,0.741448998451233,1.670710325241089,24225488896.0,41904783360.0,2771249664.0,47949131776.0,827628096.0,83.02673149108887,545000000.0,0.06391263753175735,3449895.25,51.088832310267854,380973664.0,6230250.5,736263.9375,323195328.0,0.2588450014591217,0.2445468306541443,528158944.0,19572350.0,3287495.25,683716156.4707031,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.32,58.96865081787109,41.031349182128906,0.3708259037562779,1.0804683821541923,24.12201690673828,0.12248814066073722,11.88542366027832,10.280694961547852,40.68418666294643,16.458670922688075,0.5270649769476482,20.84519359043666,91.34641374860492,175.37673950195312,0.5626961163112095,0.16992294362613133,4.484456743512835,0.06133096132959638,544987849.1428572,1.311927114214216,3.8789920125688826,50495793444.57143,87092917979.42857,5859748425.142858,99902004077.71428,1689531648.0,56.52753932135446,545000000.0,0.11390309248651775,10315191.714285715,51.088832310267854,851070672.0,20193523.42857143,2122412.0714285714,716295058.2857143,0.44959923199244906,0.5363560574395316,1642137984.0,58782072.571428575,10580450.07142857,1197075685.299107,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.33,58.96865081787109,41.031349182128906,0.3708259037562779,0.7441726412091937,21.63195746285575,0.3451201202613966,11.813867568969727,10.093053000313896,40.302761622837615,2.5543811661856517,0.5791392198630742,20.920460292271205,62.27360316685268,130.68295288085938,0.4435957840510777,0.16980321492467607,2.3148514202662875,0.06133096132959638,545008292.5714285,1.322993176324027,2.52640506199428,51834410715.42857,89000603062.85715,6074638336.0,102409350582.85715,1685178843.4285715,69.25377682277134,545000000.0,0.1146250388451985,11646049.714285715,51.088832310267854,867548617.1428572,23146356.57142857,1826494.0714285714,729960795.4285715,0.45648159299577984,0.3106968573161534,1845198811.4285715,66238251.428571425,12129693.142857144,1074740102.6316965,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.34,58.96865081787109,41.031349182128906,1.7533284596034455,9.708396204880305,14.297225735017232,0.29767257826668875,4.6049314226422995,3.730230058942522,28.707848957606725,28.435009002685547,0.1133820797715868,16.891031537737167,33.672097614833284,268.12921251569475,1.1794248292488712,0.04839533141681125,3.5080841268811906,0.17411200063569204,544942098.2857143,0.7477668353489467,0.32119737352643696,1275018379.4285715,2345545728.0,99754135.71428572,2547545286.857143,82954721.57142857,50.69196099894388,545000000.0,0.03646395887647356,3072138.853515625,103.38024466378349,104321165.42857143,3826930.030691964,712375.9408482143,27888710.85714286,0.10156965255737305,0.3106968573161534,292139818.3125,23765979.79017857,2719130.767578125,204151610.58035713,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.35,58.96865081787109,41.031349182128906,0.43269218717302593,0.8859117031097412,15.534837450299944,0.02056309421147617,11.41890253339495,10.253897530691964,40.28361184256418,2.57353138923645,0.534487647669656,20.84665843418666,76.62970188685826,163.00934055873327,0.4345266478402274,0.17157745361328125,3.0430031503949846,0.17411200063569204,544991698.2857143,1.3210301739828927,3.4603736741202225,56280956928.0,97005256704.0,6553499062.857142,111337085805.71428,1878005650.2857144,69.31137084960938,545000000.0,0.11474181711673735,12285219.0,103.38024466378349,958056173.7142857,22941887.14285714,2393063.035714286,801888640.0,0.448912296976362,0.5103591637951987,1884331556.5714285,58251697.14285714,12167771.142857144,1330194858.046875,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.36,58.96865081787109,41.031349182128906,0.43269218717302593,0.7303302969251361,21.550423213413783,0.00782585203913703,11.568132672991071,10.25479507446289,40.34012712751116,2.5170161383492604,0.5616201758384705,20.855999537876674,62.26441519601004,133.92304338727678,0.4421707732336862,0.17154285737446376,2.2486450331551686,0.17411200063569204,545028123.4285715,1.3217757088797433,2.526069368634905,53468701842.28571,92150508982.85715,6229428370.285714,105773386020.57143,1783892004.5714285,69.38576371329171,545000000.0,0.11443003160612923,11759862.57142857,103.38024466378349,909312531.5625,23162759.42857143,2245880.3571428573,761600731.4285715,0.4488785096577236,0.3106912544795445,1844343040.0,65838325.14285714,12138348.57142857,1264681420.9107144,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.37,58.96865081787109,41.031349182128906,0.23736330441066197,0.4134199789592198,16.53213664463588,0.05590711959770746,7.459262575422015,6.829622268676758,25.967437744140625,2.6039916447230746,0.348156247820173,14.20016588483538,39.708177839006694,59.38391331263951,0.3089557034628732,0.14844775199890137,1.3934597287859236,0.17411200063569204,545005513.1428572,1.005856684276036,1.533846037728446,22751938852.57143,38450967113.14286,2876751872.0,44854174866.28571,690133211.4285715,78.2876467023577,545000000.0,0.08140862839562553,7555297.714285715,103.38024466378349,418892032.0,15513582.857142856,782854.5,345865673.14285713,0.32794288226536344,0.1634614552770342,1174431085.7142856,39012950.85714286,8101606.0,440405169.20089287,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
0.38,58.96865081787109,41.031349182128906,0.6297144208635602,0.8188608544213432,6.2975343976702005,0.004009494025792385,7.9816679273332864,6.965646743774414,27.585433959960938,0.9859952415738787,0.2029167183541826,13.549198150634766,57.47279575892857,143.2796630859375,0.22565888507025583,0.09822223016193933,2.821164812360491,0.17411200063569204,544961024.0,0.7984255381992885,2.8521956716265,27814195785.142857,48636205933.71429,3028180553.142857,55160478573.71429,994885376.0,80.5966682434082,545000000.0,0.07314889771597724,3566928.0714285714,103.38024466378349,442909586.28571427,6400024.214285715,1076657.142857143,375441426.28571427,0.2899605291230338,0.5121044772011893,570174857.1428572,23931303.714285713,3381263.035714286,751945835.8459822,0.1816757768392563,104.0,2.0,6332.0,1.0,17.392019271850586,2713.0,4896358430.0,2361.0,3.0,51.0,50.0,56.0,38.0,59.0,32.0,72.0,545.0,2.0,18.377240002155304,3196.0,63.0,2.215818166732788
