Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
21.8,50.43871307373047,49.56128692626953,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.81810998916626,7.989078521728516,80.30695343017578,23.22185516357422,96.04491424560548,1.2372580766677856,0.3417645096778869,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,48.17771911621094,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1924446336.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6059274673461914,1.128622055053711,-1.0,78090008.0,1033698.25,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,25559056049.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.81,50.43871307373047,49.56128692626953,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.81810998916626,7.989078521728516,80.30695343017578,23.22185516357422,96.04491424560548,1.2372580766677856,0.3417645096778869,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,48.17771911621094,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1924446336.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6059274673461914,1.128622055053711,-1.0,78090008.0,1033698.25,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23312935112.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.83,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23312935112.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.84,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,24453540869.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.85,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23341570720.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.87,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,25582955288.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.88,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,24471848759.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.9,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,25599234139.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.91,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,25608934996.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.92,50.39055633544922,49.60944366455078,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.90730094909668,7.953630447387695,80.30695343017578,23.22185516357422,96.04491424560548,1.2252840995788574,0.339802473783493,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,8.422064781188965,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,1970606208.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5922011733055115,1.128622055053711,-1.0,78090008.0,1021469.625,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23374923612.5,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.93,50.43023681640625,49.56976318359375,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.557792186737059,7.946896553039551,80.30695343017578,23.22185516357422,96.04491424560548,1.213614583015442,0.3420883119106293,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,43.49778366088867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2071720320.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5879427790641785,1.128622055053711,-1.0,78090008.0,1081649.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23374923612.5,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.94,50.43023681640625,49.56976318359375,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.557792186737059,7.946896553039551,80.30695343017578,23.22185516357422,96.04491424560548,1.213614583015442,0.3420883119106293,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,43.49778366088867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2071720320.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5879427790641785,1.128622055053711,-1.0,78090008.0,1081649.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,25618174358.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.95,50.43023681640625,49.56976318359375,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.557792186737059,7.946896553039551,80.30695343017578,23.22185516357422,96.04491424560548,1.213614583015442,0.3420883119106293,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,43.49778366088867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2071720320.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5879427790641785,1.128622055053711,-1.0,78090008.0,1081649.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23389598275.5,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.98,50.43023681640625,49.56976318359375,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.557792186737059,7.946896553039551,80.30695343017578,23.22185516357422,96.04491424560548,1.213614583015442,0.3420883119106293,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,43.49778366088867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2071720320.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5879427790641785,1.128622055053711,-1.0,78090008.0,1081649.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,24149024660.333332,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
21.99,50.43023681640625,49.56976318359375,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.557792186737059,7.946896553039551,80.30695343017578,23.22185516357422,96.04491424560548,1.213614583015442,0.3420883119106293,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,43.49778366088867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2071720320.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5879427790641785,1.128622055053711,-1.0,78090008.0,1081649.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,24526859127.5,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
22.01,50.43023681640625,49.56976318359375,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.557792186737059,7.946896553039551,80.30695343017578,23.22185516357422,96.04491424560548,1.213614583015442,0.3420883119106293,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,43.49778366088867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2071720320.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5879427790641785,1.128622055053711,-1.0,78090008.0,1081649.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23421802919.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
22.02,50.43023681640625,49.56976318359375,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.557792186737059,7.946896553039551,80.30695343017578,23.22185516357422,96.04491424560548,1.213614583015442,0.3420883119106293,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,43.49778366088867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2071720320.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5879427790641785,1.128622055053711,-1.0,78090008.0,1081649.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23435726935.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
22.03,50.398193359375,49.601806640625,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,8.088661193847656,7.990440845489502,80.30695343017578,23.22185516357422,96.04491424560548,1.2654449939727783,0.3592290580272674,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,32.69944381713867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2032337536.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6304720044136047,1.128622055053711,-1.0,78090008.0,1129286.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23436288213.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
22.05,50.398193359375,49.601806640625,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,8.088661193847656,7.990440845489502,80.30695343017578,23.22185516357422,96.04491424560548,1.2654449939727783,0.3592290580272674,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,32.69944381713867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2032337536.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6304720044136047,1.128622055053711,-1.0,78090008.0,1129286.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23452943256.5,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
22.07,50.398193359375,49.601806640625,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,8.088661193847656,7.990440845489502,80.30695343017578,23.22185516357422,96.04491424560548,1.2654449939727783,0.3592290580272674,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,32.69944381713867,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2032337536.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.6304720044136047,1.128622055053711,-1.0,78090008.0,1129286.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23466589747.0,2361.0,3.0,66.0,67.0,70.0,32.0,27.0,30.0,72.0,456.0,2.0,56.93143606185913,0.1869789958000183,3196.0,3.0,91.0,2.310054302215576
