time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
22.204,,5560000,1386000,1339000,746000,838000,6645000,0,32000,4000,232000,68000,65000,2394000,5136000,7530000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
22.406,,5487000,1140000,1458000,1471000,2640000,6645000,0,32000,4000,214000,65000,65000,2326000,4219000,6545000,25000000,122,119.3,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
22.604,,5487000,1243000,1339000,1325000,838000,6782000,0,32000,4000,214000,65000,65000,2401000,5837000,8238000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
22.803,,5487000,1353000,1401000,746000,3453000,6782000,0,32000,0,224000,68000,65000,2421000,5596000,8017000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
23.004,,5594000,1118000,1458000,1632000,838000,6782000,0,5000,4000,224000,68000,65000,2393000,4990000,7383000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
23.204,,5594000,1287000,1339000,1189000,5038000,6731000,0,5000,11000,224000,68000,65000,2409000,5553000,7962000,25000000,122,119.3,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
23.403,,5594000,1553000,1506000,833000,754000,6731000,0,5000,4000,229000,68000,65000,2435000,5831000,8266000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
23.605,,5624000,1442000,1362000,1328000,2640000,6731000,0,5000,4000,229000,70000,65000,2399000,10608000,13007000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
23.804,,5624000,1243000,1378000,1169000,796000,6712000,0,5000,4000,229000,65000,65000,2467000,10791000,13258000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
24.003,,5624000,1731000,1267000,1068000,105000,6712000,0,5000,7000,231000,68000,65000,2547000,5624000,8171000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
24.203,,5664000,1531000,1578000,1774000,105000,6712000,0,5000,11000,231000,68000,65000,2569000,4243000,6812000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
24.403,,5664000,1553000,1339000,1451000,105000,6714000,0,5000,11000,231000,68000,65000,2534000,5997000,8531000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
24.603,,5664000,1420000,1339000,1693000,499000,6714000,0,5000,11000,237000,68000,65000,2506000,5713000,8219000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
24.803,,5618000,1398000,1362000,1854000,105000,6731000,0,5000,11000,237000,65000,68000,2514000,4593000,7107000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
25.003,,5618000,1398000,1411000,1229000,105000,6731000,0,5000,11000,237000,65000,65000,2429000,5111000,7540000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
25.204,,5618000,1642000,1315000,1512000,838000,6731000,0,653000,0,238000,83000,65000,2477000,4176000,6653000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
25.404,,5603000,1598000,1401000,1734000,796000,6760000,0,32000,4000,238000,68000,65000,2457000,5133000,7590000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
