Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
16.59,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,18987203318.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.6,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14428552791.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.61,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12312333822.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.62,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15302441538.333334,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.63,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19016054501.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.65,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19042698963.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.66,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19070235121.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.67,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14482315313.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.68,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14509649625.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.69,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14537641343.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.71,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14566226086.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.72,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19098539022.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.73,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12356874190.666666,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.74,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12382432230.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.76,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15769431975.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.77,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19144584499.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.78,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19169443795.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.79,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19195808261.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.8,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12441694751.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.82,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15840217833.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.83,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12472305227.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.84,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14618291413.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.86,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19251777189.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.87,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13577092423.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.88,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15902224190.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.89,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14672995004.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.9,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12562274607.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.92,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15942950144.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.93,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15967049561.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.95,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15991450045.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.96,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13688353420.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.97,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14759440394.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
16.99,2523.318359375,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,17100353174.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.0,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,16052756934.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.02,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,12694519171.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.03,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,14848284395.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.06,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,14878034876.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.12,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,12741832215.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.13,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,12751177471.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.15,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,14943876624.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.17,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,14965325646.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.18,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,12802720888.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.2,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13927781556.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.28,2523.318359375,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13927781556.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.3,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13927781556.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.31,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15054797446.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.32,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19618792039.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.34,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12871365579.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.35,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19643218220.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.36,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12880874076.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.37,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15150508946.666666,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.38,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19687462458.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.39,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19706917756.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.4,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12912703054.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.41,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12927512605.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.42,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12943157248.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.43,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15102621815.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.44,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15122781478.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.45,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15145958419.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.46,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15171103596.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.47,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15194867047.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.48,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,12979060204.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.49,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14105168902.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.5,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19748707881.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.51,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19780549685.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.52,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15244203451.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.53,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15267565803.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.54,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13041609451.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.55,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13063300732.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.56,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15292759289.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.57,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15320115819.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.58,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15348139348.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.6,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13089318010.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.61,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13109599822.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.62,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,16472412781.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.63,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,16493574218.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.64,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15399236009.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.65,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,19851456970.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.7,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13206597370.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.71,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13222148829.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.72,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13240289805.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.73,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15492184966.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.74,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,16588524276.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.76,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,14403006491.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.77,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,16264099641.333334,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.79,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,16291084777.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.8,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13351971982.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.81,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,17803734422.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.82,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,15629338828.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.85,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,16708485370.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.86,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20067071978.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.87,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20096200533.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.89,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,13402864571.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.9,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20125430005.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.91,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20156444984.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.92,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20186788271.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.94,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20216745074.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.95,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20246452575.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.96,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20276035438.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.98,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20305552201.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
17.99,0.2445789128541946,144.0,2.0,6661.0,1.0,22.23322105407715,3121.0,20335005063.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.0,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,20364431503.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.01,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,16908699216.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.02,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,18318731135.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.03,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,16928470182.5,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.04,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,14186244943.333334,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.05,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13454573955.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.06,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,14218753314.333334,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.07,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13514188886.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.09,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13538483816.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.1,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13564154579.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.11,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13591292199.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.12,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,13618464541.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.14,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,20503401680.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
18.15,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,3121.0,20526759781.0,1920.0,2.0,62.0,60.0,60.0,48.0,44.0,66.0,90.0,545.0,2.0,35.19693613052368,2736.0,20.0,3.294041633605957
