Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
5.44,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.6704216003418,1.2211427688598633,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.5516756772994995,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9517925.0,1405659146.7369792,1.4956297874450684,1058.0,456.0,12240.0,7.0,17.414653778076172,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,63.0,2.1915817260742188
5.47,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.257312774658203,1.2309420108795166,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6174747347831726,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9173965.0,1405659146.7369792,1.4956297874450684,1058.0,456.0,12240.0,7.0,17.414653778076172,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,63.0,2.1915817260742188
5.54,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.257312774658203,1.2309420108795166,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6174747347831726,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9173965.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
5.57,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.48714256286621,1.2371798753738403,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6293694376945496,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8863635.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
5.67,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.19144058227539,1.1592082977294922,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6275256872177124,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8853322.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
5.77,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.617694854736328,1.1264584064483645,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,4.8005690574646,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9366249.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
5.87,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,22.209592819213867,1.0828118324279783,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,9.68418312072754,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9741250.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
5.97,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.46374893188477,1.304809808731079,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6770567297935486,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8866336.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
6.06,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.46374893188477,1.304809808731079,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6770567297935486,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8866336.0,1405659146.7369792,0.2721483409404754,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
6.07,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.995851516723636,1.1986325979232788,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,19.39995574951172,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8866145.0,1405659146.7369792,0.2721483409404754,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
6.18,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.72739791870117,1.1681162118911743,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,13.69584846496582,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9332459.0,1405659146.7369792,0.2721483409404754,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
6.28,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,22.78789329528809,1.1169050931930542,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,4.1273722648620605,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9843233.0,1405659146.7369792,0.2721483409404754,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
6.38,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.68791961669922,1.3089747428894043,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6094986200332642,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8692341.0,1405659146.7369792,0.2721483409404754,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,56.0,56.0,59.0,29.0,29.0,50.0,72.0,545.0,2.0,18.323086202144623,2736.0,15.0,2.1915817260742188
6.44,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.68791961669922,1.3089747428894043,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6094986200332642,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8692341.0,1405659146.7369792,1.0074472427368164,1058.0,456.0,12240.0,7.0,17.30162239074707,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,65.0,2.208845853805542
6.48,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.14513397216797,1.2356477975845337,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.5981793403625488,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8864113.0,1405659146.7369792,1.0074472427368164,1058.0,456.0,12240.0,7.0,17.30162239074707,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,65.0,2.208845853805542
6.54,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.14513397216797,1.2356477975845337,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.5981793403625488,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8864113.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
6.58,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.62774085998535,1.1287775039672852,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6266087293624878,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8861027.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
6.68,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.50123405456543,1.1445170640945437,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,7.392952442169189,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9712940.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
6.78,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.669078826904297,1.109291672706604,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6165108680725098,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9229435.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
6.88,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.72642135620117,1.0661299228668213,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,17.426631927490234,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,11387484.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
6.98,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,25.27513885498047,0.6515715718269348,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.542694091796875,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,10288697.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
7.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,25.27513885498047,0.6515715718269348,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,5.542694091796875,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,10288697.0,1405659146.7369792,0.3423781394958496,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
7.08,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,25.0473747253418,0.59873366355896,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6919781565666199,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8922807.0,1405659146.7369792,0.3423781394958496,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
7.19,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,28.67616081237793,0.615432620048523,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.5963502526283264,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9170700.0,1405659146.7369792,0.3423781394958496,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
7.29,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.735918045043945,0.2574455738067627,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6870013475418091,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,5102031.0,1405659146.7369792,0.3423781394958496,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
7.39,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.071964263916016,0.2774392664432525,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6507741808891296,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,4938392.0,1405659146.7369792,0.3423781394958496,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,61.0,65.0,37.0,36.0,56.0,72.0,545.0,2.0,18.86710673570633,2736.0,15.0,2.208845853805542
7.44,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,32.071964263916016,0.2774392664432525,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6507741808891296,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,4938392.0,1405659146.7369792,0.3423781394958496,1058.0,456.0,12240.0,7.0,17.505390167236328,2876.0,1920.0,4.0,82.0,82.0,87.0,72.0,75.0,68.0,90.0,545.0,3.0,22.316499054431915,2736.0,64.0,3.804807662963867
7.49,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,31.824539184570312,0.3301755785942077,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6356397271156311,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,5648199.0,1405659146.7369792,0.3423781394958496,1058.0,456.0,12240.0,7.0,17.505390167236328,2876.0,1920.0,4.0,82.0,82.0,87.0,72.0,75.0,68.0,90.0,545.0,3.0,22.316499054431915,2736.0,64.0,3.804807662963867
