Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.1,46.26806640625,14.216469526290894,0.38526248931884766,0.9033306920900941,34.19795686751604,0.2203992465510964,10.393689126358368,19.63148069381714,39.33839225769043,23.161606192588806,0.5804739966988564,-1.0,88.15857982635498,143.93451446294785,0.6176571324467659,0.2298300787806511,4.662649363279343,0.1486431173980236,544965408.0,-1.0,3.1231572292745113,51307460048.0,81938200288.0,5551488821.25,97828051320.0,1564434671.75,49.184460163116455,545000000.0,0.13441010657697913,13411366.0,80.79042434692383,877957140.0,22992883.25,2107766.96875,679131379.6875,0.6303758211433887,0.3525143191218376,1868919216.0,74260506.5,12807337.875,1124347922.1503906,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.11,35.05810056413923,22.487777165004186,0.38890645120825085,1.0990081174033028,23.50316401890346,0.512503229613815,15.147971017020089,14.112307139805385,52.72313363211496,4.419725162642343,0.7626553882977792,-1.0,94.29026794433594,195.8492704119001,0.5289654731750488,0.2519796703542982,4.227261066436768,0.1486431173980236,544987739.4285715,-1.0,4.147778579166958,56410845184.0,90331491181.71428,6084397202.285714,107660987830.85715,1723557284.5714285,58.119002887180876,545000000.0,0.17155671971184866,11426445.392857144,80.79042434692383,893872393.1428572,22467226.785714287,2039377.0357142857,746341705.1428572,0.6923925876617432,0.5735580410276141,1819147794.2857144,64106714.571428575,11783544.57142857,1208483711.5825894,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.12,35.05810056413923,22.487777165004186,0.38890645120825085,1.0990081174033028,23.50316401890346,0.512503229613815,15.147971017020089,14.112307139805385,52.72313363211496,4.419725162642343,0.7626553882977792,-1.0,94.29026794433594,195.8492704119001,0.5289654731750488,0.2519796703542982,4.227261066436768,0.1486431173980236,545011626.6666666,-1.0,4.147778579166958,56410845184.0,90331491181.71428,6084397202.285714,107660987830.85715,1723557284.5714285,100.0,545000000.0,0.17155671971184866,11426445.392857144,80.79042434692383,893872393.1428572,22467226.785714287,2039377.0357142857,746341705.1428572,0.6923925876617432,0.5735580410276141,1819147794.2857144,64106714.571428575,11783544.57142857,160737.20572916666,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.13,25.918037959507533,17.044133050101145,0.11646390812737602,0.6748628105436053,21.906410217285156,0.38465727253683973,11.972186769757952,10.424075262887138,40.353470938546316,2.5036731447492326,0.5372895172664097,-1.0,62.93674795968192,133.27167619977678,0.44242560863494873,0.17700537187712534,2.3006009374346053,0.1486431173980236,545289110.8571428,-1.0,2.5722054072788785,51963824420.57143,83576356864.0,5677655625.142858,99429660379.42857,1590129627.4285715,69.41551290239606,545000000.0,0.12497449346951076,10703516.57142857,80.79042434692383,834359113.1428572,21089306.85714286,1837592.9642857143,697083446.8571428,0.49230034010750906,0.31245691435677664,1697043675.4285715,59857470.85714286,11049873.714285715,1107494338.1160715,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.14,26.52474812098912,16.321819032941544,0.41461028371538433,0.8410524337419442,25.348569052559988,0.5448712541588715,11.798692430768694,10.286083766392299,40.656324114118306,16.486533607755387,0.5560288982731956,-1.0,84.80971309116909,159.74537876674108,0.6460930279323033,0.1698586983340127,4.123161486216953,0.1486431173980236,545010230.8571428,-1.0,3.4311535017830983,56206440155.42857,90050644260.57143,6075930916.571428,107307691446.85715,1718057472.0,59.54559217180525,545000000.0,0.12594604917934962,11402219.642857144,80.79042434692383,892145547.4285715,22407011.42857143,1795231.75,744532004.5714285,0.4972746712820871,0.4071776696613857,1812922852.5714285,64514811.428571425,11750806.714285715,1201580034.044643,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.15,15.865788051060267,15.294682094029017,0.24111112526484899,0.4035126765125564,30.266792842320033,0.45066348356860025,4.677331583840506,8.124214989798409,24.748387632625445,18.10875517981393,0.21144814363547734,-1.0,54.71039472307478,54.97106147238186,0.4070574470928737,0.19053416166986734,2.5489489691598073,0.17514756747654506,544942948.5714285,-1.0,1.5946381815842219,30080915738.285713,47932449353.14286,3266301805.714286,57313444707.42857,892939824.734375,62.4860303401947,545000000.0,0.08365130424499512,12285762.0,103.84344046456474,602554331.4285715,20473156.0,2398582.785714286,421777741.71428573,0.3539259604045323,0.16151157447269984,1628363904.0,66820483.428571425,11688144.0,563504514.9308035,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.16,15.690783977508545,9.205092191696167,0.24137072265148163,0.5673628151416779,6.306232452392579,0.0035603962605819,7.0223565101623535,6.152697324752808,24.037109375,0.9628915190696716,0.3095119595527649,-1.0,51.94263744354248,115.38273620605469,0.22455212473869324,0.09055421873927116,1.8876739740371704,0.17514756747654506,545100480.0,-1.0,2.5571921467781067,26621918208.0,42480193536.0,2861209856.0,50723223552.0,831972640.0,82.7686824798584,545000000.0,0.07149186730384825,3382884.9375,103.84344046456474,384061488.0,6083684.0,541118.390625,330118032.0,0.2863677591085434,0.47343431785702705,522975584.0,20903427.0,3208581.875,674220687.1757812,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.17,39.65596707661947,26.42973868052165,1.949264923731486,1.2897505362828572,26.29477818806966,0.14710987413612503,18.31835683186849,16.22270838419596,63.257249196370445,3.4094182463983693,0.662295352978011,-1.0,95.35354359944661,253.14539082845053,0.5413591439525286,0.2707597812016805,3.548520565032959,0.17514756747654506,544916640.0,-1.0,3.6385668516159058,64492515328.0,103271849984.0,6957282602.666667,123085725696.0,1970194538.6666667,52.48821099599203,545000000.0,0.1909849817554156,13192194.416666666,103.84344046456474,1022862197.3333334,25976354.265625,1930983.9791666667,852616693.3333334,0.750085175037384,0.3637879093488057,2101449079.3333333,74886797.16666667,13627051.1015625,1372585006.1328125,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.18,25.86220387050084,16.99493898664202,1.949264923731486,0.594181165099144,19.153151512145996,0.4430970447137952,10.38442587852478,9.109994888305664,40.332025800432476,2.5251172610691617,0.46392979472875595,-1.0,62.93281991141183,117.35533142089844,0.38698604702949524,0.17418373908315385,2.5009500299181258,0.17514756747654506,544972600.0,-1.0,2.571985994066511,51336732672.0,82128904192.0,5531515520.0,97932699648.0,1566326848.0,73.42711997032166,545000000.0,0.10926872119307518,10483193.5,103.84344046456474,928382281.1428572,20639937.0,2029363.857142857,773614957.7142857,0.4897615909576416,0.273373506963253,1671268416.0,66705341.71428572,10828762.75,1244300133.7433035,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.19,6.981741905212402,5.518258094787598,1.949264923731486,0.2166386502129691,7.6248779296875,0.1101858104978289,4.143395287649972,3.360131127493722,11.767048835754395,0.7329513430595398,0.05609162790434701,-1.0,17.59720802307129,44.48427036830357,0.14611876010894778,0.05813224613666534,0.6613585352897644,0.17514756747654506,544998418.2857143,-1.0,0.7137306928634644,16124080713.142857,27166359552.0,1950400512.0,31657661001.142857,520860196.5714286,90.17155238560268,545000000.0,0.04225154859679086,3661358.5714285714,103.84344046456474,265048672.0,7246526.857142857,644894.3125,223663152.0,0.13407693803310394,0.10356377703802926,548588690.2857143,17337292.0,3744952.0,349121000.2324219,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.2,17.872872488839285,10.698556082589286,1.949264923731486,0.46467791284833637,14.265870775495257,0.38421747886708807,7.746843610491071,6.924496786934989,26.90630558558873,1.6651228496006556,0.38064901317868916,-1.0,42.818141392299104,89.623046875,0.29615340914045063,0.10789556588445391,1.5620112419128418,0.17514756747654506,544995812.5714285,-1.0,1.7561817169189453,42678527122.28571,67041876845.71429,4409033581.714286,80608498249.14285,1276356132.5714285,79.45749228341239,545000000.0,0.08222749403544835,8384682.285714285,103.84344046456474,633215652.5714285,16473822.285714285,1155473.7142857143,524700324.5714286,0.33629471915108816,0.20886686870029994,1368238336.0,48386723.428571425,8694878.857142856,854017661.7120535,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.21,29.41667434147426,29.62937327793666,0.3978996617453439,1.1490975503942795,37.57848685128348,0.44877560862473087,12.719662121364049,14.898153305053711,52.28968143463135,19.13889013017927,0.591756033045905,-1.0,111.3997334071568,189.456013407026,0.6457877584866115,0.2997385561466217,5.895410094942365,0.17408789481435502,544962230.8571428,-1.0,4.203988288130079,61444250948.57143,98149354349.71428,6607600676.571428,117126528032.0,1877850333.142857,42.54924157687596,545000000.0,0.16577015604291642,15816902.357142856,95.52286638532367,1044289394.2857143,27015196.57142857,2733809.7946428573,807348585.1428572,0.6708012989589146,0.5201124506337302,2199685997.714286,88177716.57142857,15068365.32142857,1350433585.0625,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.22,17.988603864397323,10.58282470703125,0.3978996617453439,0.48011393206460135,14.92263412475586,0.014420466763632631,7.493164607456753,6.397610800606864,26.798895699637278,1.7725329399108887,0.17723846861294337,-1.0,43.16511099679129,90.22205679757255,0.29479031903403147,0.11612704821995326,1.5705921990530831,0.17408789481435502,545004918.8571428,-1.0,1.7362363679068429,42092176530.28571,66387132416.0,4352085723.428572,79637825828.57143,1264454107.4285715,79.27293368748256,545000000.0,0.08867013880184717,8626630.857142856,95.52286638532367,664390253.7142857,16994710.285714287,1562524.2857142857,553135981.7142857,0.33645713329315186,0.19335609674453735,1382032822.857143,49817587.428571425,8901879.142857144,858539124.4866072,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.23,7.840371813092913,6.445342472621372,0.3978996617453439,0.19916832447052,6.920744214739118,0.0012700982125742,4.058638981410435,3.8808650970458984,13.494125366210938,0.7915887151445661,0.26356727736336844,-1.0,20.64459228515625,44.40163312639509,0.14783397742680143,0.05803208265985761,0.7220893587384906,0.17408789481435502,544993874.2857143,-1.0,0.8723844800676618,14364884992.0,24151759725.714287,1756402249.142857,28197165933.714287,462687670.85714287,89.73817580086845,545000000.0,0.03593471646308899,2953327.1428571427,95.52286638532367,232555940.57142857,5810808.0,456930.96428571426,195538285.7142857,0.15249112674168178,0.1194278257233756,460323510.85714287,15448021.714285715,3056214.8571428573,342482634.22321427,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.24,26.21114022391183,16.94917951311384,14.29511323784079,0.8945257493427822,21.953081948416575,0.5688664141510215,12.879919358662196,10.320096697126116,54.602020263671875,2.540837492261614,0.3829956773136343,-1.0,62.90400695800781,368.5559779575893,0.4489256281937872,0.18039059213229588,2.3251445634024486,0.17408789481435502,545007497.1428572,-1.0,2.57010555267334,54137808146.28571,86846973659.42857,5866370479.464286,103427667492.57143,1652624475.4285715,61.373531341552734,545000000.0,0.15932673428739821,11195782.88169643,95.52286638532367,863681758.8571428,22098567.404854912,2046160.642857143,720598070.8571428,0.5389564612082073,0.3125739097595215,1782823204.5714285,63594907.428571425,11583063.690569196,1132058612.9017856,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.25,31.071330388387043,18.730456670125324,0.7502127687136332,0.9814649025599164,17.392510096232098,0.2559148009556035,14.617229143778482,9.946471373240152,47.48089345296224,2.5191068251927695,0.4795313701033592,-1.0,89.89786275227864,202.2245839436849,0.46482284863789874,0.19089417656262717,3.403070012728373,0.17408789481435502,544990272.0,-1.0,4.123659133911133,62893699072.0,100798739797.33333,6765851818.666667,120058923690.66667,1938955946.6666667,65.73973814646403,545000000.0,0.14882885913054147,12531045.916666666,95.52286638532367,1493994402.0833333,24596350.75,2244930.875,1311852800.0,0.5760741035143534,0.6585601766904196,1992979178.6666667,72579147.33333333,12899555.5,1380022379.9192708,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.26,19.838001796177455,7.226903097970145,0.20320359298161098,0.21544792130589485,21.99399356331144,0.13332236751115747,3.787462715857795,9.515344074794225,24.62711443219866,18.230028697422572,0.18444515551839555,-1.0,53.58845411028181,54.46146937779018,0.4241966094289507,0.11470475792884827,2.345490183149065,0.17512827260153635,544977581.7142857,-1.0,1.0665804573467799,14735214720.0,24231620354.285713,1858798560.0,28709824621.714287,443858811.14285713,61.24406886100769,545000000.0,0.053752244583197994,7207857.357142857,99.75187465122768,358011488.0,10239278.25,1759842.2220982143,237795896.57142857,0.21987568480627878,0.10337362119129725,799031486.8571428,40136619.85714286,6241329.785714285,271923233.17633927,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.27,21.76865069071452,11.400017738342285,0.311175674200058,0.5354120333989462,16.368615468343098,0.6608582387367884,9.262958844502768,7.486467997233073,31.517322540283203,1.8160107135772705,0.3953740994135539,-1.0,49.87317148844401,109.97732543945312,0.3385971784591675,0.12097401916980742,1.8047127723693848,0.17512827260153635,544967562.6666666,-1.0,2.0447789827982583,37647071232.0,58650267648.0,3699069013.3333335,70671273984.0,1125473194.6666667,76.5851256052653,545000000.0,0.09784870843092601,7528581.833333333,99.75187465122768,552636725.3333334,14824543.333333334,1160876.4166666667,453024501.3333333,0.39422667026519775,0.24382280309995016,1245597440.0,44145310.0,7832527.833333333,782056005.3515625,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.28,25.688225882393972,17.206581660679408,0.12080464192799159,0.92091623374394,15.481101444789342,0.261098779205765,11.85326794215611,10.376415525163923,40.2890625,2.5680795397077287,0.5668312609195709,-1.0,77.62702069963727,162.56856427873885,0.4093497565814427,0.17425052608762467,4.236987795148576,0.17512827260153635,545009600.0,-1.0,3.459209714617048,57335236900.57143,91881280073.14285,6183431753.142858,109459308544.0,1753661037.7142856,69.24567113603864,545000000.0,0.12458455562591551,11597187.57142857,99.75187465122768,906086528.0,22811730.42857143,2321523.0714285714,757935323.4285715,0.4914029155458723,0.4771776965686253,1847008896.0,65664514.28571428,11962946.142857144,1219363300.5691965,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.29,25.93832506452288,17.181691305977957,0.28555250167846685,0.6713624341147286,21.922423226492747,0.5389947550637382,12.211891174316406,10.357700075422015,40.358468191964285,2.498673779623849,0.4771173170634679,-1.0,62.89473397391183,133.094482421875,0.4426193748201643,0.17790372456823075,2.2927816935947964,0.17512827260153635,544999744.0,-1.0,2.569827284131731,51698121581.71429,83138585746.28572,5640456484.571428,98907872109.71428,1583872768.0,69.52394376482282,545000000.0,0.12447290335382734,10636034.57142857,99.75187465122768,825136146.2857143,20952750.285714287,1852098.5357142857,690604160.0,0.49107507296970915,0.3125475559915815,1688307492.5714285,59425595.428571425,10983216.285714285,1099595359.6763394,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.3,25.93832506452288,17.181691305977957,0.28555250167846685,0.6713624341147286,21.922423226492747,0.5389947550637382,12.211891174316406,10.357700075422015,40.358468191964285,2.498673779623849,0.4771173170634679,-1.0,62.89473397391183,133.094482421875,0.4426193748201643,0.17790372456823075,2.2927816935947964,0.17512827260153635,544999149.7142857,-1.0,2.569827284131731,51698121581.71429,83138585746.28572,5640456484.571428,98907872109.71428,1583872768.0,100.0,545000000.0,0.12447290335382734,10636034.57142857,99.75187465122768,825136146.2857143,20952750.285714287,1852098.5357142857,690604160.0,0.49107507296970915,0.3125475559915815,1688307492.5714285,59425595.428571425,10983216.285714285,156348.37276785713,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.31,25.714991978236608,17.18730572291783,0.11699473006384713,0.9076453958238874,15.526659829275948,0.12359357784901345,11.665942600795201,10.393502371651786,40.213312421526226,2.6438304015568326,0.519824678344386,-1.0,77.6146480015346,161.68738010951452,0.41046794823237825,0.17458768401827132,4.159902708871025,0.17512827260153635,544999323.4285715,-1.0,3.4841749327523366,55438841563.42857,88895794614.85715,5992712045.714286,105879449014.85715,1697069458.2857144,69.09849739074707,545000000.0,0.12441443119730268,11124389.07142857,99.75187465122768,875206034.2857143,21867976.14285714,2183159.1428571427,733009042.2857143,0.4904822622026716,0.4845049977302551,1772363629.7142856,62712920.0,11469639.142857144,1181090533.033482,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.32,54.741371154785156,24.33051790509905,6.8771249651908875,1.0704992615750857,37.274984632219585,0.5911531617000166,15.004803142377309,20.30796296255929,66.57364783968244,19.140638657978602,0.7569064753396171,-1.0,125.568601335798,225.08973230634416,0.7298487893172673,0.30618865149361746,5.5608867939029425,0.18931164060320174,544944045.7142857,-1.0,4.433690275464739,59527905046.85714,95258349502.57143,6443309355.071428,113600387021.71428,1817955503.7857144,30.715503760746547,545000000.0,0.1828509962984494,15893987.823660715,102.05096435546875,1022658477.1428572,27138605.285714287,2868496.5714285714,789188853.6428572,0.7519169343369347,0.638714611530304,2199182112.285714,88949788.29631697,15161367.738839285,1302786591.544643,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.33,8.91403068814959,20.857628958565847,6.8771249651908875,0.38647392817905973,17.50713130405971,0.06736038625240326,4.817557403019497,8.078069686889648,21.62946047101702,6.941967759813581,0.4312983240400042,-1.0,38.356045314243865,39.70132827758789,0.3085860013961792,0.24208190185683118,1.158369983945574,0.18931164060320174,544993042.2857143,-1.0,1.4411114965166365,19444477440.0,32046778660.57143,2472054966.857143,37939922505.14286,572812410.2857143,76.19127116884503,545000000.0,0.07743005880287715,7672560.571428572,102.05096435546875,374061693.71428573,15729600.57142857,987505.5803571428,317034533.71428573,0.4586510828563145,0.14132217850003922,1183451428.5714285,34299460.571428575,8221198.857142857,383653153.08035713,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.34,18.08724866594587,10.079032080514091,0.4728175231388637,0.7177330596106393,6.950037275041852,0.0043168585481388,8.116074425833565,6.746466772896903,27.47247859409877,1.098949670791626,0.34334256393568857,-1.0,57.120143345424104,135.39098249162947,0.25548673527581356,0.10131762708936419,4.947938186781747,0.18931164060320174,545012754.2857143,-1.0,2.6788318497794017,38625257764.57143,61126159798.85714,3815887579.428571,73004225097.14285,1204791844.5714285,79.80522891453334,545000000.0,0.08259886077472142,4231917.285714285,102.05096435546875,547887067.4285715,7710704.571428572,1113930.107142857,453280676.5714286,0.33195803846631733,0.41009290729250225,709550793.1428572,32306810.85714286,4073044.0,853707464.2008928,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.35,25.911959511893137,17.183882032121932,0.453790654029165,0.6613502843039376,22.068897792271205,0.3728237434157303,11.884766987391881,10.612352643694196,40.23814392089844,2.618998255048479,0.4854681747300284,-1.0,62.89874703543527,130.49925885881697,0.44470733404159546,0.18286736522402083,2.276610851287842,0.18931164060320174,545080000.0,-1.0,2.569929599761963,53859677915.42857,86452535296.0,5856988013.714286,102942930651.42857,1643591533.7142856,69.11397852216449,545000000.0,0.12576793347086226,11144622.0,102.05096435546875,857001401.4408482,22011550.85714286,1808037.2857142857,717621193.1428572,0.49873266901288715,0.31255015305110384,1774609152.0,62133579.428571425,11538911.714285715,1137007336.5245535,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.36,21.504397710164387,12.06346861521403,1.0124859809875488,0.5390450557072958,17.279184341430664,1.398775537808736,9.483539581298828,7.168476740519206,31.15370051066081,2.179633617401123,0.31409040093421936,-1.0,47.63652038574219,96.25340270996094,0.3405444820721944,0.1326817125082016,2.01495091120402,0.18931164060320174,544915424.0,-1.0,1.8942488034566243,43263320064.0,68157827754.666664,4457259178.666667,81799492949.33333,1296666368.0,76.46480401357015,545000000.0,0.10336312651634216,11096425.333333334,102.05096435546875,695308352.0,22027719.333333332,1676407.3333333333,567448128.0,0.4000509778658549,0.2071375846862793,1699642197.3333333,61594506.666666664,11552185.333333334,881453012.4817709,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.37,20.236730303083146,6.303195953369141,0.45850234372275217,0.3294840073212981,14.048100062779017,0.01120676790430607,4.888587722022619,10.39415441240583,25.023612107549393,17.8335314478193,0.3129942800317492,-1.0,71.13928331647601,100.53340203421456,0.3871041110583714,0.10445844701358249,2.566231897899083,0.11381575890949794,544975332.5714285,-1.0,2.2504435011318753,13440112788.571428,22432654482.285713,1651268558.857143,26307707705.142857,433360254.53571427,62.62433998925345,545000000.0,0.04733429742710931,4023893.5223214286,44.17123849051338,274170061.71428573,3978416.2589285714,978659.7979910715,183080710.07142857,0.21316258822168624,0.4135316440037319,402810228.0,22764465.42857143,2925065.308035714,356853315.75223213,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
0.38,25.832092830113,17.02505029950823,0.45850234372275217,0.6748948778424945,21.901739937918528,0.12975849929664815,11.201808656964984,10.244245256696429,40.37242998395647,2.484712941305978,0.4966783310685839,-1.0,62.85702732631138,134.12457711356026,0.4424915313720703,0.17442903348377772,2.2902071135384694,0.061359605618885586,544963053.7142857,-1.0,2.568321909223284,58742716123.42857,94288333092.57143,6368431542.857142,112255313042.28572,1798558683.4285715,68.61269814627511,545000000.0,0.12470674940517969,12055817.142857144,51.08502633231027,935085330.2857143,23745681.714285713,1959437.7857142857,780731501.7142857,0.48907600130353657,0.3123374155589512,1917084269.7142856,67540446.85714285,12455323.714285715,1254191539.779018,0.3449661433696747,101.0,2.0,6330.0,1.0,20.392276763916016,2782.0,1920.0,3.0,60.0,60.0,68.0,26.0,63.0,31.0,72.0,545.0,2.0,19.179904460906982,3196.0,2.0,59.0,2.26475191116333
