Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
28.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.171736717224121,0.2944083511829376,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.29482269287109,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1095396.375,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.33,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.086676597595215,0.3118261992931366,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,51.42698287963867,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1178820.5,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.43,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.214841842651367,0.3008979856967926,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.58698654174805,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1143678.75,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.53,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.14949893951416,0.3033038973808288,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.30546951293945,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1103760.0,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.57,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.14949893951416,0.3033038973808288,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.30546951293945,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1103760.0,1438602619.4713542,7.956311702728271,1443.0,948.0,14127.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
28.63,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.197831153869629,0.3217539489269256,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.0871467590332,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1096786.5,1438602619.4713542,7.956311702728271,1443.0,948.0,14127.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
28.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.197831153869629,0.3217539489269256,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.0871467590332,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1096786.5,1438602619.4713542,7.956311702728271,1205.0,459.0,12264.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,70.0,2.1698148250579834
28.73,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.100051879882812,0.328679621219635,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.90885543823242,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1140353.0,1438602619.4713542,7.956311702728271,1205.0,459.0,12264.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,70.0,2.1698148250579834
28.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.100051879882812,0.328679621219635,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.90885543823242,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1140353.0,1438602619.4713542,7.956311702728271,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
28.83,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.18607234954834,0.3200075328350067,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,51.79313278198242,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1189873.125,1438602619.4713542,7.956311702728271,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
28.93,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.0855131149292,0.286245048046112,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,52.13581848144531,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1105667.125,1438602619.4713542,7.956311702728271,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.03,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.145551681518555,0.3038611710071563,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,54.670654296875,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1106852.75,1438602619.4713542,7.956311702728271,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.13,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.1048583984375,0.3104824721813202,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.56862258911133,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1113652.625,1438602619.4713542,7.956311702728271,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.23,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.178118705749512,0.3138464987277984,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.081336975097656,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1203951.375,1438602619.4713542,7.956311702728271,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.178118705749512,0.3138464987277984,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.081336975097656,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1203951.375,1438602619.4713542,7.982783317565918,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.33,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.084341049194336,0.3123001158237457,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,44.33131408691406,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1155771.375,1438602619.4713542,7.982783317565918,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.43,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.15091323852539,0.2960244417190552,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,52.31333541870117,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1109849.0,1438602619.4713542,7.982783317565918,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.54,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.137086868286133,0.3002361059188843,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,47.668113708496094,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1114709.125,1438602619.4713542,7.982783317565918,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
29.57,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.137086868286133,0.3002361059188843,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,47.668113708496094,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1114709.125,1438602619.4713542,8.259122848510742,1443.0,948.0,14127.0,2.0,35.343544006347656,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,91.0,2.171130657196045
29.64,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.109169006347656,0.2961508333683014,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.562774658203125,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1155231.0,1438602619.4713542,8.259122848510742,1443.0,948.0,14127.0,2.0,35.343544006347656,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,91.0,2.171130657196045
29.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.109169006347656,0.2961508333683014,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.562774658203125,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1155231.0,1438602619.4713542,8.259122848510742,1205.0,459.0,12264.0,2.0,35.343544006347656,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,70.0,2.171130657196045
29.74,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.137127876281738,0.3235901296138763,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,57.54364013671875,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1202846.25,1438602619.4713542,8.259122848510742,1205.0,459.0,12264.0,2.0,35.343544006347656,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,70.0,2.171130657196045
29.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.137127876281738,0.3235901296138763,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,57.54364013671875,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1202846.25,1438602619.4713542,8.259122848510742,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,91.0,2.171130657196045
29.84,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.131088256835938,0.2889746725559234,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,56.50748825073242,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1126518.375,1438602619.4713542,8.259122848510742,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,91.0,2.171130657196045
29.94,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.131343841552734,0.2944671511650085,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,60.36116409301758,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1124825.375,1438602619.4713542,8.259122848510742,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,91.0,2.171130657196045
30.04,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.059591293334961,0.3015109002590179,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,69.6947021484375,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1187206.375,1438602619.4713542,8.259122848510742,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,1651.0,3.0,58.0,54.0,58.0,29.0,28.0,27.0,72.0,456.0,2.0,77.94198989868164,3196.0,1.0,91.0,2.171130657196045
