Time (s),% Linear Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
29.9,50.42098617553711,1.3299141957291536,35.83218329293387,0.4577417307134185,8.052769660949707,1.0661381483078003,0.3155015110969543,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,73.1934585571289,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2682291712.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,652955200.0,71330658.85714285,1234831.75,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28458809043.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.91,50.492034912109375,1.3299141957291536,35.83218329293387,0.4577417307134185,8.073644638061523,1.0353901386260986,0.3015829920768738,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.87500762939453,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2660888320.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,619408896.0,71330658.85714285,1181610.125,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28458809043.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.93,50.492034912109375,1.3299141957291536,35.83218329293387,0.4577417307134185,8.073644638061523,1.0353901386260986,0.3015829920768738,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.87500762939453,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2660888320.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,619408896.0,71330658.85714285,1181610.125,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28478548076.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.94,50.492034912109375,1.3299141957291536,35.83218329293387,0.4577417307134185,8.073644638061523,1.0353901386260986,0.3015829920768738,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.87500762939453,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2660888320.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,619408896.0,71330658.85714285,1181610.125,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,23830676024.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.95,50.492034912109375,1.3299141957291536,35.83218329293387,0.4577417307134185,8.073644638061523,1.0353901386260986,0.3015829920768738,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.87500762939453,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2660888320.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,619408896.0,71330658.85714285,1181610.125,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,28490143703.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.97,50.492034912109375,1.3299141957291536,35.83218329293387,0.4577417307134185,8.073644638061523,1.0353901386260986,0.3015829920768738,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.87500762939453,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2660888320.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,619408896.0,71330658.85714285,1181610.125,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,30712141012.5,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
29.98,50.492034912109375,1.3299141957291536,35.83218329293387,0.4577417307134185,8.073644638061523,1.0353901386260986,0.3015829920768738,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.87500762939453,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2660888320.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,619408896.0,71330658.85714285,1181610.125,158193.25,1.0675045251846311,1104.0,462.0,12247.0,2.0,11.07184600830078,1814.0,23841237903.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.0,50.492034912109375,1.3299141957291536,35.83218329293387,0.4577417307134185,8.073644638061523,1.0353901386260986,0.3015829920768738,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,71.87500762939453,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2660888320.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,619408896.0,71330658.85714285,1181610.125,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,32942836321.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.01,50.43674087524414,1.3299141957291536,35.83218329293387,0.4577417307134185,8.029659271240234,1.0201836824417114,0.287668764591217,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,67.35428619384766,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2626663168.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,593856256.0,71330658.85714285,1141193.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28515111784.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.04,50.43674087524414,1.3299141957291536,35.83218329293387,0.4577417307134185,8.029659271240234,1.0201836824417114,0.287668764591217,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,67.35428619384766,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2626663168.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,593856256.0,71330658.85714285,1141193.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,23865271625.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.05,50.43674087524414,1.3299141957291536,35.83218329293387,0.4577417307134185,8.029659271240234,1.0201836824417114,0.287668764591217,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,67.35428619384766,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2626663168.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,593856256.0,71330658.85714285,1141193.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28538206432.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.07,50.43674087524414,1.3299141957291536,35.83218329293387,0.4577417307134185,8.029659271240234,1.0201836824417114,0.287668764591217,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,67.35428619384766,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2626663168.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,593856256.0,71330658.85714285,1141193.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28463832509.666668,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.08,50.43674087524414,1.3299141957291536,35.83218329293387,0.4577417307134185,8.029659271240234,1.0201836824417114,0.287668764591217,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,67.35428619384766,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2626663168.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,593856256.0,71330658.85714285,1141193.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28559196010.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.09,50.43674087524414,1.3299141957291536,35.83218329293387,0.4577417307134185,8.029659271240234,1.0201836824417114,0.287668764591217,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,67.35428619384766,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2626663168.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,593856256.0,71330658.85714285,1141193.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28568773258.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.1,50.43674087524414,1.3299141957291536,35.83218329293387,0.4577417307134185,8.029659271240234,1.0201836824417114,0.287668764591217,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,67.35428619384766,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2626663168.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,593856256.0,71330658.85714285,1141193.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,23890352063.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.11,50.46863555908203,1.3299141957291536,35.83218329293387,0.4577417307134185,8.08940315246582,1.016393542289734,0.3010469377040863,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,72.602294921875,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2642305536.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594920256.0,71330658.85714285,1143001.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28578359775.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.12,50.46863555908203,1.3299141957291536,35.83218329293387,0.4577417307134185,8.08940315246582,1.016393542289734,0.3010469377040863,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,72.602294921875,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2642305536.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594920256.0,71330658.85714285,1143001.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,23901753875.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.14,50.46863555908203,1.3299141957291536,35.83218329293387,0.4577417307134185,8.08940315246582,1.016393542289734,0.3010469377040863,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,72.602294921875,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2642305536.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594920256.0,71330658.85714285,1143001.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,30785866706.5,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.15,50.46863555908203,1.3299141957291536,35.83218329293387,0.4577417307134185,8.08940315246582,1.016393542289734,0.3010469377040863,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,72.602294921875,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2642305536.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594920256.0,71330658.85714285,1143001.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28597869328.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.18,50.46863555908203,1.3299141957291536,35.83218329293387,0.4577417307134185,8.08940315246582,1.016393542289734,0.3010469377040863,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,72.602294921875,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2642305536.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594920256.0,71330658.85714285,1143001.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28464334801.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.19,50.46863555908203,1.3299141957291536,35.83218329293387,0.4577417307134185,8.08940315246582,1.016393542289734,0.3010469377040863,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,72.602294921875,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2642305536.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594920256.0,71330658.85714285,1143001.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28618770288.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.2,50.46863555908203,1.3299141957291536,35.83218329293387,0.4577417307134185,8.08940315246582,1.016393542289734,0.3010469377040863,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,72.602294921875,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2642305536.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,594920256.0,71330658.85714285,1143001.25,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28627666945.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.21,50.47603988647461,1.3299141957291536,35.83218329293387,0.4577417307134185,8.031288146972656,1.0742019414901731,0.3037578463554382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,74.64048767089844,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2686572544.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,653239040.0,71330658.85714285,1236952.75,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28627666945.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.22,50.47603988647461,1.3299141957291536,35.83218329293387,0.4577417307134185,8.031288146972656,1.0742019414901731,0.3037578463554382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,74.64048767089844,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2686572544.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,653239040.0,71330658.85714285,1236952.75,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,33016991456.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.25,50.47603988647461,1.3299141957291536,35.83218329293387,0.4577417307134185,8.031288146972656,1.0742019414901731,0.3037578463554382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,74.64048767089844,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2686572544.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,653239040.0,71330658.85714285,1236952.75,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,33034611072.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.26,50.47603988647461,1.3299141957291536,35.83218329293387,0.4577417307134185,8.031288146972656,1.0742019414901731,0.3037578463554382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,74.64048767089844,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2686572544.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,653239040.0,71330658.85714285,1236952.75,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28648340986.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.28,50.47603988647461,1.3299141957291536,35.83218329293387,0.4577417307134185,8.031288146972656,1.0742019414901731,0.3037578463554382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,74.64048767089844,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2686572544.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,653239040.0,71330658.85714285,1236952.75,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,28656545214.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
30.29,50.47603988647461,1.3299141957291536,35.83218329293387,0.4577417307134185,8.031288146972656,1.0742019414901731,0.3037578463554382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,74.64048767089844,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2686572544.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,653239040.0,71330658.85714285,1236952.75,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,1814.0,33053058223.0,1651.0,3.0,59.0,58.0,65.0,22.0,23.0,33.0,72.0,456.0,2.0,82.45925903320312,2736.0,1.0,71.0,2.1691131591796875
